"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"18",100,1,22.2399999999999,100,"Consensus",50,"Consensus (100, 50)"
"19",1000,1,12.64,100,"Consensus",50,"Consensus (1000, 50)"
"20",10000,1,23.8,100,"Consensus",50,"Consensus (10000, 50)"
"21",1,0.969622029915552,4106.74,100,"Consensus",100,"Consensus (1, 100)"
"22",10,1,157.06,100,"Consensus",100,"Consensus (10, 100)"
"23",100,1,17.2400000000001,100,"Consensus",100,"Consensus (100, 100)"
"24",1000,1,17.5,100,"Consensus",100,"Consensus (1000, 100)"
"25",10000,1,22.2600000000001,100,"Consensus",100,"Consensus (10000, 100)"
"26",1,0.615814618235047,4020,10,"Consensus",1,"Consensus (1, 1)"
"27",10,0.982551851546423,222,10,"Consensus",1,"Consensus (10, 1)"
"28",100,1,0,10,"Consensus",1,"Consensus (100, 1)"
"29",1000,1,0,10,"Consensus",1,"Consensus (1000, 1)"
"30",10000,1,0,10,"Consensus",1,"Consensus (10000, 1)"
"31",1,0.958716219485118,3955.4,10,"Consensus",10,"Consensus (1, 10)"
"32",10,1,29.4,10,"Consensus",10,"Consensus (10, 10)"
"33",100,1,0,10,"Consensus",10,"Consensus (100, 10)"
"34",1000,1,15,10,"Consensus",10,"Consensus (1000, 10)"
"35",10000,1,7.8,10,"Consensus",10,"Consensus (10000, 10)"
"36",1,0.973610973032738,3900.26666666667,10,"Consensus",30,"Consensus (1, 30)"
"37",10,1,101.533333333334,10,"Consensus",30,"Consensus (10, 30)"
"38",100,1,7.40000000000002,10,"Consensus",30,"Consensus (100, 30)"
"39",1000,1,10.4,10,"Consensus",30,"Consensus (1000, 30)"
"40",10000,1,2.60000000000001,10,"Consensus",30,"Consensus (10000, 30)"
"41",1,0.981598382383765,3997.76,10,"Consensus",50,"Consensus (1, 50)"
"42",10,1,82.1600000000002,10,"Consensus",50,"Consensus (10, 50)"
"43",100,1,4.44000000000001,10,"Consensus",50,"Consensus (100, 50)"
"44",1000,1,6.24000000000002,10,"Consensus",50,"Consensus (1000, 50)"
"45",10000,1,1.56000000000001,10,"Consensus",50,"Consensus (10000, 50)"
"46",1,0.988250270420912,3924.94,10,"Consensus",100,"Consensus (1, 100)"
"47",10,1,127.96,10,"Consensus",100,"Consensus (10, 100)"
"48",100,1,5.28000000000001,10,"Consensus",100,"Consensus (100, 100)"
"49",1000,1,3.96,10,"Consensus",100,"Consensus (1000, 100)"
"50",10000,1,3.06,10,"Consensus",100,"Consensus (10000, 100)"
"51",1,0.633216928464387,3798,11,"Consensus",1,"Consensus (1, 1)"
"52",10,1,0,11,"Consensus",1,"Consensus (10, 1)"
"53",100,1,0,11,"Consensus",1,"Consensus (100, 1)"
"54",1000,1,0,11,"Consensus",1,"Consensus (1000, 1)"
"55",10000,1,0,11,"Consensus",1,"Consensus (10000, 1)"
"56",1,0.88815117504094,3890,11,"Consensus",10,"Consensus (1, 10)"
"57",10,1,51.6,11,"Consensus",10,"Consensus (10, 10)"
"58",100,1,24.8,11,"Consensus",10,"Consensus (100, 10)"
"59",1000,1,18.4,11,"Consensus",10,"Consensus (1000, 10)"
"60",10000,1,32.6,11,"Consensus",10,"Consensus (10000, 10)"
"61",1,0.948431139358392,3986.86666666667,11,"Consensus",30,"Consensus (1, 30)"
"62",10,1,89.8666666666668,11,"Consensus",30,"Consensus (10, 30)"
"63",100,1,22.2,11,"Consensus",30,"Consensus (100, 30)"
"64",1000,1,17.9333333333333,11,"Consensus",30,"Consensus (1000, 30)"
"65",10000,1,32.2000000000001,11,"Consensus",30,"Consensus (10000, 30)"
"66",1,0.95446767473753,3997.92,11,"Consensus",50,"Consensus (1, 50)"
"67",10,1,74.0800000000001,11,"Consensus",50,"Consensus (10, 50)"
"68",100,1,20.12,11,"Consensus",50,"Consensus (100, 50)"
"69",1000,1,20.56,11,"Consensus",50,"Consensus (1000, 50)"
"70",10000,1,22.44,11,"Consensus",50,"Consensus (10000, 50)"
"71",1,0.972814436196417,3863.2,11,"Consensus",100,"Consensus (1, 100)"
"72",10,1,100.58,11,"Consensus",100,"Consensus (10, 100)"
"73",100,1,18.58,11,"Consensus",100,"Consensus (100, 100)"
"74",1000,1,20.38,11,"Consensus",100,"Consensus (1000, 100)"
"75",10000,1,17.34,11,"Consensus",100,"Consensus (10000, 100)"
