"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"78",100,0,9580,12,"Consensus",1,"Consensus (100, 1)"
"79",1000,0,9582,12,"Consensus",1,"Consensus (1000, 1)"
"80",10000,0,9378,12,"Consensus",1,"Consensus (10000, 1)"
"81",1,0,9524.2,12,"Consensus",10,"Consensus (1, 10)"
"82",10,0,9504.2,12,"Consensus",10,"Consensus (10, 10)"
"83",100,0,9527.2,12,"Consensus",10,"Consensus (100, 10)"
"84",1000,0,9485.6,12,"Consensus",10,"Consensus (1000, 10)"
"85",10000,0,9429.8,12,"Consensus",10,"Consensus (10000, 10)"
"86",1,0,9536.2,12,"Consensus",30,"Consensus (1, 30)"
"87",10,0,9486.93333333333,12,"Consensus",30,"Consensus (10, 30)"
"88",100,0,9519.93333333333,12,"Consensus",30,"Consensus (100, 30)"
"89",1000,0,9507.2,12,"Consensus",30,"Consensus (1000, 30)"
"90",10000,0,9461.13333333333,12,"Consensus",30,"Consensus (10000, 30)"
"91",1,0,9543.08,12,"Consensus",50,"Consensus (1, 50)"
"92",10,0,9479.12,12,"Consensus",50,"Consensus (10, 50)"
"93",100,0,9505.88,12,"Consensus",50,"Consensus (100, 50)"
"94",1000,0,9510.72,12,"Consensus",50,"Consensus (1000, 50)"
"95",10000,0,9477.16,12,"Consensus",50,"Consensus (10000, 50)"
"96",1,0,9531.16,12,"Consensus",100,"Consensus (1, 100)"
"97",10,0,9464.56,12,"Consensus",100,"Consensus (10, 100)"
"98",100,0,9505.48,12,"Consensus",100,"Consensus (100, 100)"
"99",1000,0,9494.58,12,"Consensus",100,"Consensus (1000, 100)"
"100",10000,0,9494.46,12,"Consensus",100,"Consensus (10000, 100)"
"101",1,0,9610,13,"Consensus",1,"Consensus (1, 1)"
"102",10,0,9356,13,"Consensus",1,"Consensus (10, 1)"
"103",100,0,9650,13,"Consensus",1,"Consensus (100, 1)"
"104",1000,0,9514,13,"Consensus",1,"Consensus (1000, 1)"
"105",10000,0,9506,13,"Consensus",1,"Consensus (10000, 1)"
"106",1,0,9541.4,13,"Consensus",10,"Consensus (1, 10)"
"107",10,0,9478.2,13,"Consensus",10,"Consensus (10, 10)"
"108",100,0,9518.4,13,"Consensus",10,"Consensus (100, 10)"
"109",1000,0,9491.6,13,"Consensus",10,"Consensus (1000, 10)"
"110",10000,0,9503.4,13,"Consensus",10,"Consensus (10000, 10)"
"111",1,0,9531.33333333333,13,"Consensus",30,"Consensus (1, 30)"
"112",10,0,9473.66666666667,13,"Consensus",30,"Consensus (10, 30)"
"113",100,0,9507.46666666667,13,"Consensus",30,"Consensus (100, 30)"
"114",1000,0,9506.06666666667,13,"Consensus",30,"Consensus (1000, 30)"
"115",10000,0,9478.4,13,"Consensus",30,"Consensus (10000, 30)"
"116",1,0,9535.32,13,"Consensus",50,"Consensus (1, 50)"
"117",10,0,9479.72,13,"Consensus",50,"Consensus (10, 50)"
"118",100,0,9509.52,13,"Consensus",50,"Consensus (100, 50)"
"119",1000,0,9503.88,13,"Consensus",50,"Consensus (1000, 50)"
"120",10000,0,9487.48,13,"Consensus",50,"Consensus (10000, 50)"
"121",1,0,9524.46,13,"Consensus",100,"Consensus (1, 100)"
"122",10,0,9484.68,13,"Consensus",100,"Consensus (10, 100)"
"123",100,0,9510.78,13,"Consensus",100,"Consensus (100, 100)"
"124",1000,0,9505.36,13,"Consensus",100,"Consensus (1000, 100)"
"125",10000,0,9498.16,13,"Consensus",100,"Consensus (10000, 100)"
"126",1,0,9606,14,"Consensus",1,"Consensus (1, 1)"
"127",10,0,9130,14,"Consensus",1,"Consensus (10, 1)"
"128",100,0,9590,14,"Consensus",1,"Consensus (100, 1)"
"129",1000,0,9558,14,"Consensus",1,"Consensus (1000, 1)"
"130",10000,0,9458,14,"Consensus",1,"Consensus (10000, 1)"
"131",1,0,9534.6,14,"Consensus",10,"Consensus (1, 10)"
"132",10,0,9470.6,14,"Consensus",10,"Consensus (10, 10)"
"133",100,0,9493.6,14,"Consensus",10,"Consensus (100, 10)"
"134",1000,0,9546,14,"Consensus",10,"Consensus (1000, 10)"
"135",10000,0,9514.8,14,"Consensus",10,"Consensus (10000, 10)"
"136",1,0,9505.2,14,"Consensus",30,"Consensus (1, 30)"
"137",10,0,9477.8,14,"Consensus",30,"Consensus (10, 30)"
"138",100,0,9481.86666666667,14,"Consensus",30,"Consensus (100, 30)"
"139",1000,0,9513.26666666667,14,"Consensus",30,"Consensus (1000, 30)"
"140",10000,0,9506.4,14,"Consensus",30,"Consensus (10000, 30)"
"141",1,0,9517.8,14,"Consensus",50,"Consensus (1, 50)"
"142",10,0,9490.44,14,"Consensus",50,"Consensus (10, 50)"
"143",100,0,9490,14,"Consensus",50,"Consensus (100, 50)"
"144",1000,0,9519.92,14,"Consensus",50,"Consensus (1000, 50)"
"145",10000,0,9506.52,14,"Consensus",50,"Consensus (10000, 50)"
"146",1,0,9518.5,14,"Consensus",100,"Consensus (1, 100)"
"147",10,0,9483.08,14,"Consensus",100,"Consensus (10, 100)"
"148",100,0,9498.46,14,"Consensus",100,"Consensus (100, 100)"
"149",1000,0,9519.7,14,"Consensus",100,"Consensus (1000, 100)"
"150",10000,0,9505.54,14,"Consensus",100,"Consensus (10000, 100)"
"151",1,0,9582,15,"Consensus",1,"Consensus (1, 1)"
"152",10,0,9420,15,"Consensus",1,"Consensus (10, 1)"
"153",100,0,9524,15,"Consensus",1,"Consensus (100, 1)"
"154",1000,0,9506,15,"Consensus",1,"Consensus (1000, 1)"
"155",10000,0,9434,15,"Consensus",1,"Consensus (10000, 1)"
"156",1,0,9536,15,"Consensus",10,"Consensus (1, 10)"
"157",10,0,9457.6,15,"Consensus",10,"Consensus (10, 10)"
"158",100,0,9476.8,15,"Consensus",10,"Consensus (100, 10)"
"159",1000,0,9497.4,15,"Consensus",10,"Consensus (1000, 10)"
"160",10000,0,9488.8,15,"Consensus",10,"Consensus (10000, 10)"
"161",1,0,9530.53333333333,15,"Consensus",30,"Consensus (1, 30)"
"162",10,0,9452,15,"Consensus",30,"Consensus (10, 30)"
"163",100,0,9511.33333333333,15,"Consensus",30,"Consensus (100, 30)"
"164",1000,0,9501.53333333333,15,"Consensus",30,"Consensus (1000, 30)"
"165",10000,0,9501.6,15,"Consensus",30,"Consensus (10000, 30)"
"166",1,0,9534.76,15,"Consensus",50,"Consensus (1, 50)"
"167",10,0,9460.84,15,"Consensus",50,"Consensus (10, 50)"
"168",100,0,9496.16,15,"Consensus",50,"Consensus (100, 50)"
"169",1000,0,9507.68,15,"Consensus",50,"Consensus (1000, 50)"
"170",10000,0,9510.68,15,"Consensus",50,"Consensus (10000, 50)"
"171",1,0,9526.68,15,"Consensus",100,"Consensus (1, 100)"
"172",10,0,9469.98,15,"Consensus",100,"Consensus (10, 100)"
"173",100,0,9506.2,15,"Consensus",100,"Consensus (100, 100)"
"174",1000,0,9504.72,15,"Consensus",100,"Consensus (1000, 100)"
"175",10000,0,9510.76,15,"Consensus",100,"Consensus (10000, 100)"
"176",1,0,9522,16,"Consensus",1,"Consensus (1, 1)"
"177",10,0,9510,16,"Consensus",1,"Consensus (10, 1)"
"178",100,0,9552,16,"Consensus",1,"Consensus (100, 1)"
"179",1000,0,9488,16,"Consensus",1,"Consensus (1000, 1)"
"180",10000,0,9518,16,"Consensus",1,"Consensus (10000, 1)"
"181",1,0,9533.2,16,"Consensus",10,"Consensus (1, 10)"
"182",10,0,9478,16,"Consensus",10,"Consensus (10, 10)"
"183",100,0,9503.6,16,"Consensus",10,"Consensus (100, 10)"
"184",1000,0,9514.2,16,"Consensus",10,"Consensus (1000, 10)"
"185",10000,0,9514.2,16,"Consensus",10,"Consensus (10000, 10)"
"186",1,0,9516.8,16,"Consensus",30,"Consensus (1, 30)"
"187",10,0,9468.8,16,"Consensus",30,"Consensus (10, 30)"
"188",100,0,9503.86666666667,16,"Consensus",30,"Consensus (100, 30)"
"189",1000,0,9517.26666666667,16,"Consensus",30,"Consensus (1000, 30)"
"190",10000,0,9490.73333333333,16,"Consensus",30,"Consensus (10000, 30)"
"191",1,0,9520.16,16,"Consensus",50,"Consensus (1, 50)"
"192",10,0,9468.96,16,"Consensus",50,"Consensus (10, 50)"
"193",100,0,9501.64,16,"Consensus",50,"Consensus (100, 50)"
"194",1000,0,9512.92,16,"Consensus",50,"Consensus (1000, 50)"
"195",10000,0,9508.36,16,"Consensus",50,"Consensus (10000, 50)"
"196",1,0,9523.22,16,"Consensus",100,"Consensus (1, 100)"
"197",10,0,9471.26,16,"Consensus",100,"Consensus (10, 100)"
"198",100,0,9495.3,16,"Consensus",100,"Consensus (100, 100)"
"199",1000,0,9508.92,16,"Consensus",100,"Consensus (1000, 100)"
"200",10000,0,9503.86,16,"Consensus",100,"Consensus (10000, 100)"
"201",1,0,9504,17,"Consensus",1,"Consensus (1, 1)"
"202",10,0,9474,17,"Consensus",1,"Consensus (10, 1)"
"203",100,0,9612,17,"Consensus",1,"Consensus (100, 1)"
"204",1000,0,9548,17,"Consensus",1,"Consensus (1000, 1)"
"205",10000,0,9546,17,"Consensus",1,"Consensus (10000, 1)"
"206",1,0,9532.2,17,"Consensus",10,"Consensus (1, 10)"
