Probe_ID
4760377
6480136
60689
1580504
4570132
7210327
7650020
1170332
4610048
290603
540255
4150561
6060767
7040717
6020372
5550132
7400300
1230592
6580291
4060358
2570100
4810048
2810367
6900241
650646
270615
2450201
6110181
6580553
7610050
5310021
1340162
3370408
4040025
1580736
1090543
5310152
2190273
7380113
5420142
7100039
4560689
3440292
4540091
6060377
1300328
1940068
2710615
7100615
7610382
4810600
5870288
1430360
150064
5340450
2970201
6900475
5050241
3120014
5860215
2690402
4880288
2710070
5130725
2000100
3840717
4180088
4590440
620240
6480392
2970044
6620609
3520753
1450093
2190414
2630692
6560327
730671
2650324
5340561
430139
110441
1170647
1240551
7210682
4280026
2070605
7330753
5890112
70068
150156
870349
3390379
1300154
520500
2360228
4860204
4200259
4290279
520575
6040088
2450608
3930639
4290050
2900291
1010114
4540010
1500152
6110672
2480025
7050082
3800538
5720537
2680725
2690369
7510253
2810253
1030431
1580524
3440367
3930593
620577
7040286
6580735
5220377
4490524
4670544
6480059
4610390
5270730
5570132
3310424
6510072
5080603
5080364
270437
2630064
4280561
2120088
5570196
6940176
2690670
1580168
270278
6940360
4570240
4260681
4590349
3440689
5910148
130367
5290672
7210192
5910554
3130364
5290300
6180392
1980553
3440452
6480131
5260546
5420762
6900209
6110315
780725
2940730
2470184
1660497
5130400
10286
780678
7570669
3990433
2900450
5490433
7330097
1710204
2230253
780379
1780647
4290053
3800050
50735
3060100
1230289
5900685
1010477
1990468
3420747
5720161
2760121
3890598
6620278
4200471
3460201
6100767
6960685
1030241
5670465
360678
1770551
7330270
4480546
4060519
2060040
870138
6580482
5550619
5550369
730010
5720523
3390286
7570326
3290113
2120528
4280136
4390121
5870228
5960097
6020333
4830372
4900703
4260671
5090438
1230458
6180176
2690187
3990673
6060142
650753
2360189
60609
1170538
2070707
450097
2070600
5570543
130064
3890431
1850075
990754
4280681
4050368
70239
5130102
7560452
2940113
7000672
4610044
3520671
3850370
620064
3850435
830719
3870022
2060477
7560154
6370500
7160121
2340347
4760427
4610220
870139
5690082
1230196
6040747
3710537
1170440
870039
450553
3710400
4890672
6060367
4880561
1170220
2350274
4640445
1940047
3800047
1410021
3940056
1260270
6960056
610689
5820386
6480484
1990491
3140441
5720669
670463
160148
4290192
4810494
460020
1450333
6420398
650050
2060341
3940440
4780619
5340504
6550053
520040
5820133
5690202
2850010
1500504
5550543
6130424
4260139
7210632
5860347
6180681
70484
2470619
6200431
7210424
3870092
4480338
5720703
2070397
3120162
5220097
5860278
2070575
940441
1070477
6510754
510687
1240379
2650204
840253
460746
1690608
3120196
2970356
1470427
2640273
6220360
5820373
7100274
4150544
2100546
1820044
2640088
6590253
7330544
3060196
5310524
4210358
6940735
50128
2340524
1990021
2650167
6370113
6960243
2970296
4850632
450204
6250431
3360056
7160167
1340537
4610369
1780379
1400209
670360
3310324
6420044
5130736
2900639
1780273
3930343
540390
2600133
2140156
110521
2600022
5050167
520544
1110129
50050
3870619
6520112
6110280
1400672
4610594
1580465
4900605
6900044
6960079
150504
7150390
940450
3130296
7380121
7000754
510328
730647
7210259
6840706
10220
4540162
4760288
6250382
6450021
4730408
160220
3930392
5550086
1820441
3120326
2450592
1450672
450300
610546
520008
2970672
2360671
2760102
4890136
1170630
7400114
4540689
6900674
3370274
7040132
2120224
4810053
50070
650008
3450274
4210437
6940520
130181
4150270
5670112
2760563
1070736
6380747
4860707
4180437
4590377
240682
6220553
5560142
2750598
520341
1770187
2340598
2510224
4880465
7050370
5390064
580598
5090475
7040554
7040674
2900438
2750711
1240424
3850053
6980328
5810612
10685
6520215
1050242
1300274
5900735
6960594
770730
3520328
4780615
270609
3370202
4890494
2810411
3440079
1070451
2490598
6330044
730725
730301
2470327
1820136
1850593
7400468
4610112
2190241
2190341
5490673
7040079
1660072
4390180
6270041
1400605
240187
840148
3120228
6370661
2230603
4210612
6100719
2760202
6200437
7200402
510129
270343
2750168
1820324
2760082
4070014
1820722
380707
4120279
7320402
4280739
6620484
450475
3120309
6510053
1850221
7550364
7160224
7050523
6200202
7380010
3450577
1570725
6250241
7330671
3120221
4760035
610379
1410279
6290743
1190026
4120369
1570358
3370066
1980750
5550397
3830022
650110
3370577
1440707
5270333
5860554
4180100
160746
6510603
1570138
6590674
7100022
270647
160494
1070546
2690639
7560044
3520438
6040097
7380255
2750653
1430259
3310139
2680446
1430136
6770176
3370189
5900445
3190066
5090056
3710681
6100524
3610554
10753
2060630
4220484
870082
4880132
6480082
2000669
4180537
5340747
5490612
3310463
160561
3170520
3140445
1260543
510520
10239
4290243
3850148
6350706
1260239
1440634
4390441
7650747
2570605
110180
2650594
4760255
1570193
870324
3180736
70048
730561
5550170
6520594
7150070
6130725
6250546
4120411
6250435
510554
6280411
4920463
7100044
6510553
5960670
2510368
2600402
7160440
2470603
2940722
6590722
7200301
1410408
6560433
1010682
4860468
3360138
4480722
2140605
5670494
990154
7050500
3290739
2570523
1010161
1410113
6290369
1300192
4780010
70364
2630209
6270195
1710753
2340564
2690047
5960324
2350192
4900053
2070563
670382
130685
7570209
2900372
6840593
2060154
2060128
730020
940736
2510575
6550750
4560110
2190040
2640338
7150519
7610692
130717
7160327
7560162
7380193
2600619
2690601
20142
4830056
2140368
6620356
2490288
5670673
3930133
4260347
3870504
7000609
4060672
6580168
2370270
3420121
4920546
6900309
7040600
3190753
