"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"310",10000,1,0,20,"Consensus",10,"Consensus (10000, 10)"
"311",1,0.669716999463739,7400.26666666667,20,"Consensus",30,"Consensus (1, 30)"
"312",10,1,770.200000000001,20,"Consensus",30,"Consensus (10, 30)"
"313",100,1,9.33333333333336,20,"Consensus",30,"Consensus (100, 30)"
"314",1000,1,1.66666666666667,20,"Consensus",30,"Consensus (1000, 30)"
"315",10000,1,0,20,"Consensus",30,"Consensus (10000, 30)"
"316",1,0.777226612430087,7209.96,20,"Consensus",50,"Consensus (1, 50)"
"317",10,1,835.76,20,"Consensus",50,"Consensus (10, 50)"
"318",100,1,12.72,20,"Consensus",50,"Consensus (100, 50)"
"319",1000,1,4.55999999999997,20,"Consensus",50,"Consensus (1000, 50)"
"320",10000,1,3.56,20,"Consensus",50,"Consensus (10000, 50)"
"321",1,0.867274580214175,7129.8,20,"Consensus",100,"Consensus (1, 100)"
"322",10,1,704.760000000002,20,"Consensus",100,"Consensus (10, 100)"
"323",100,1,6.36,20,"Consensus",100,"Consensus (100, 100)"
"324",1000,1,3.8,20,"Consensus",100,"Consensus (1000, 100)"
"325",10000,1,5.34000000000002,20,"Consensus",100,"Consensus (10000, 100)"
"326",1,0.506509583454569,7540,21,"Consensus",1,"Consensus (1, 1)"
"327",10,0.880960520369507,2034,21,"Consensus",1,"Consensus (10, 1)"
"328",100,0.954960830237233,788,21,"Consensus",1,"Consensus (100, 1)"
"329",1000,0.966172312219273,594,21,"Consensus",1,"Consensus (1000, 1)"
"330",10000,0.988693504438754,200,21,"Consensus",1,"Consensus (10000, 1)"
"331",1,0.575123361550636,8730.2,21,"Consensus",10,"Consensus (1, 10)"
"332",10,0.955076828979124,1936.8,21,"Consensus",10,"Consensus (10, 10)"
"333",100,0.988693504438754,510.2,21,"Consensus",10,"Consensus (100, 10)"
"334",1000,0.988693504438754,346,21,"Consensus",10,"Consensus (1000, 10)"
"335",10000,1,199.2,21,"Consensus",10,"Consensus (10000, 10)"
"336",1,0.622018295990532,9058.66666666667,21,"Consensus",30,"Consensus (1, 30)"
"337",10,0.96628747092034,1324.2,21,"Consensus",30,"Consensus (10, 30)"
"338",100,0.988693504438754,459.133333333333,21,"Consensus",30,"Consensus (100, 30)"
"339",1000,0.988693504438754,438.866666666667,21,"Consensus",30,"Consensus (1000, 30)"
"340",10000,1,343.333333333333,21,"Consensus",30,"Consensus (10000, 30)"
"341",1,0.677886094933837,8926.24,21,"Consensus",50,"Consensus (1, 50)"
"342",10,0.955076828979124,1408.72,21,"Consensus",50,"Consensus (10, 50)"
"343",100,0.988693504438754,433.4,21,"Consensus",50,"Consensus (100, 50)"
"344",1000,0.988693504438754,479.16,21,"Consensus",50,"Consensus (1000, 50)"
"345",10000,0.988693504438754,403.64,21,"Consensus",50,"Consensus (10000, 50)"
"346",1,0.739410460972533,8867.94,21,"Consensus",100,"Consensus (1, 100)"
"347",10,0.966172312219273,1768.92,21,"Consensus",100,"Consensus (10, 100)"
"348",100,0.988693504438754,422.66,21,"Consensus",100,"Consensus (100, 100)"
"349",1000,1,443.96,21,"Consensus",100,"Consensus (1000, 100)"
"350",10000,0.988693504438754,409.74,21,"Consensus",100,"Consensus (10000, 100)"
"351",1,0.626866792427928,5768,22,"Consensus",1,"Consensus (1, 1)"
"352",10,1,0,22,"Consensus",1,"Consensus (10, 1)"
"353",100,0.989315121640299,186,22,"Consensus",1,"Consensus (100, 1)"
"354",1000,1,0,22,"Consensus",1,"Consensus (1000, 1)"
"355",10000,1,0,22,"Consensus",1,"Consensus (10000, 1)"
"356",1,0.796353023662157,7459,22,"Consensus",10,"Consensus (1, 10)"
"357",10,1,238.8,22,"Consensus",10,"Consensus (10, 10)"
"358",100,1,18.6,22,"Consensus",10,"Consensus (100, 10)"
"359",1000,1,0,22,"Consensus",10,"Consensus (1000, 10)"
"360",10000,1,0,22,"Consensus",10,"Consensus (10000, 10)"
"361",1,0.807866247159673,8020.4,22,"Consensus",30,"Consensus (1, 30)"
