"","MMP7","CXCL13","CD38","MAOA","GDF10","FSIP1","KRT15","RDHE2","LRP1B","SPAG6","IL20RA","MS4A8B","TMSL8","hCG_1990170","KLK7","C20orf85","PCDH20","EGFR","NCAM2","TMPRSS3","ROPN1B","GABRP","PVALB","SPINK4","NME5","PGR","CAPSL","CA8","SOSTDC1","ATRNL1","MKX","SH3GL2","TIMP4","HIST1H1C","SERPINA3","NDP","KLRB1","KCTD14","SLC44A4","ERBB4","MMP13","CLGN","AKR1B10","FLJ12993","POU2AF1","SAMD13","UGT2B15","VSNL1","EGR1","CCDC48","CYP2A6","C20orf114","CRISPLD1","AMPD1","KCNK1","EREG","CAMP","PTX3","C7","DYNLRB2","SLITRK6","EGR3","ACTN2","GLRA3","ARMC3","EDIL3","DSC3","SLC16A6","SLC1A1","GDPD3","FOS","RBM11","FMO5","CXCL1","BEX1","SLC26A9","C3orf57","ACMSD","IL33","KRT5","SHC4","PPP1R14C","ACOX2","NXPH1","HOXB2","DAPL1","AMZ1","CYP39A1","PON3","KIAA1622","UGT2B10","OBP2A","C1orf168","KRT37","UGT2B4","PKIB","MGC88374","CSTA","CAPN6","FAM3B","ROPN1","SPP1","TRPA1","FAM81B","ADH1C","C21orf81","EEF1A2","COL9A3","C12orf28","ANGPTL4","INSM1","KIF12","AQP3","KRT6C","KCNJ3","LACRT","WFDC2","FABP6","GABRB3","LAMC2","C12orf56","PPP1R1A","CLDN1","ACTA1","NAT1","TFF1","SOX2","ODZ2","S100P","FAM5C","SLC6A4","DEFB1","ADAMDEC1","LCT","PLA2G2A","PNMT","SEMA3E","LRRC17","C10orf81","MAGEA9","S100G","DNALI1","EDN3","S100A14","ARMC4","CLCA2","DNAJC12","CPA6","PLA2G3","FOXA1","COL2A1","SCGB2A2","CA2","PCDH8","DDC","PROM1","ECAT8","WISP3","UGT2B11","PDZK1","PI16","GPR87","KLK11","MLPH","TBC1D9","GRIA2","LOC441376","NAP1L2","FAM134B","AQP9","LRRN1","ANXA3","DSCR6","LONRF2","SPINK5","SFRP2","NPFFR2","CRABP1","GPR158","IL8","TMPRSS4","AREG","COCH","SCGB1D2","HRASLS","MMP1","CA12","DACT2","MMP3","OGN","SLC30A8","IGKC","SERPINA11","TMC5","KRT16","VCX3A","RGS22","DDX43","PEG3","FBXL16","DIO1","SLC27A2","S100A7","SERPINB3","ABCC8","PCOLCE2","ANKRD43","HORMAD1","SERPINA5","C19orf21","C20orf39","KCNE4","HSPB8","KLK6","FAM5B","MUC16","C8orf4","SLC40A1","CD36","FGB","GPR64","LRRC31","PGLYRP2","ADAMTS19","CDH18","CUTL2","CST9L","ACTBL1","C10orf140","LIN7A","FAM30A","GOLSYN","KRT6A","PNLIPRP2","SLC7A2","GLYATL1","ACTL8","KIAA1822L","IL12RB2","ZNF238","SLITRK5","SMC1B","LEMD1","OXGR1","TNS4","IRX2","CARTPT","IL7R","LMO3","KLK10","HPX","OVOS2","LCN2","AR","INDO","GSTT1","MNX1","KRT23","HAPLN1","MLC1","SIDT1","PCSK1","KRT1","FLJ22655","DLX2","MSMB","FIGF","BAMBI","VTCN1","HIST1H1A","IL22RA2","PPP1R1B","EGF","KIT","PIK3C2G","NPY1R","ACE2","LUZP2","PDK4","GATA3","NAT2","FLJ46266","SAA1","NMU","MMP10","AMIGO2","TMEM26","HOXB13","CXCL11","MGC45438","SCRG1","C4orf19","SCGN","THRSP","SLC35F3","DCDC2","SCGB2A1","SLC6A14","RLN2","LOC285141","TMEM45B","CYP4X1","SDPR","CALML3","LTF","HOXA9","DSG3","DKK1","MAGEA1","MAT1A","ROBO2","ZBED2","NPY2R","SYT17","SLC5A1","EDN2","PPP1R3C","CHRNA9","SOX11","PDE8B","ASCL1","CP","DHRS2","BBOX1","REEP6","NOXO1","KCNC1","NAT8L","SYT13","CGA","TFAP2B","SPATA4","DCX","FAM79B","GJB5","NTN4","PLA2G10","LGALS2","PNPLA3","OLFM4","CPA3","GRPR","TMEM16C","MGC10981","NEURL","LPL","RARRES1","SIM2","LRG1","KCNC2","CDH19","LDLRAD1","COL11A1","NKX2-2","UNQ338","UGT2B28","MYB","CHST8","HOXC13","RERG","KRT13","SELE","CST9","PLAC2","DCD","KRT24","CIDEA","UBD","S100A8","TRIM58","NPY5R","SPESP1","SPAG17","CAPN13","PTPRN2","C8orf47","HGD","TCN1","ID4","ENPP5","PSAT1","IFNG","KLK5","CCL28","LDHC","GSTM3","MGC102966","COL17A1","PRSS16","MSLN","ELF5","FABP4","CLDN8","FAM77C","AIM2","SIX1","ZMAT4","KRT6B","THSD4","PEG10","PRAME","DOK7","TFPI2","C1orf116","TFF3","NTF5","SFRP1","CLIC6","TNNT1","MUM1L1","CYP26A1","UGT2B17","CEACAM6","MS4A2","CLSTN2","ANXA8L2","PNOC","ABCC11","AGXT2L1","LOC130576","CD2","S100B","ESR1","ROPN1L","TSPYL5","GP2","MIA","NEK10","MMP12","REEP1","FGFBP1","NOL4","LGALS7","KLHL1","CTA-246H3.1","SAG","CALCB","THBS4","CHI3L2","APOD","FLRT3","TGFBR3","LYZ","ANKRD30A","VCX2","SPINK1","AGR3","DACH1","TFCP2L1","LOC124220","ANGPTL7","IGFALS","NR0B1","KLHDC7B","PIGR","CAPN9","STEAP4","STAC2","PCDHB2","SLPI","DMRTA1","AGTR1","FOXN4","PTPRT","GRB14","VIPR2","MAGEC2","SYT1","ARL9","SCGB1D1","CHST9","FLT3","SERPINB4","GJB2","GSTA3","HOXB6","BCAS1","NPPC","RP13-102H20.1","MYRIP","PIP","CFB","TMEM46","SAA2","C1orf186","CD69","RNF128","COL6A6","RNF183","C9orf47","ADIPOQ","GALNT3","WISP2","XK","UGT2B7","KLK8","GSTA2","TOX3","MYBPC1","EN1","POF1B","AGT","GLYATL2","MUC15","C9orf61","RNF182","POTE15","TNFRSF17","APOBEC3A","SLC9A2","PAGE2","NELL2","GNGT1","CBLN2","FLJ45557","SERPINI1","CEACAM5","FUT3","ERP27","STK31","KIAA1257","KIAA0888","GRP","CACNG1","LOC253012","CSAG3A","ABCC13","LY6D","PTCHD1","SLC5A8","CYP4B1","AGR2","PTN","ST6GALNAC5","TUBAL3","RBM24","CCL7","RET","C1orf64","ANXA9","PITX2","FA2H","DYDC2","C6orf97","G0S2","IGFL2","CHODL","IL6","C5orf23","KREMEN2","MS4A1","MAOB","CDO1","CTSG","IGLV2-14","HOXC12","FUT9","TMEM190","LGI1","RPESP","CNTNAP2","ABHD12B","SCUBE2","HS6ST3","STC2","S100A7A","C10orf82","HDC","OCA2","S100A9","HSD17B2","LAMP3","TRIM29","SLAIN1","KRT17","VIT","BEX2","C4orf7","WNK4","CYP2A7","PRDM13","KLK12","CPB1","SRrp35","ABCA12","CDH3","COL9A1","SLC27A6","CALML5","HOTAIR","IL20","SUSD3","MUCL1","ELOVL2","LRP2","CT45-6","S100A2","GALNT14","KRT7","CA3","AK5","NRXN3","GFRA1","TRIM36","MAGEA4","EHF","CTNND2","SERPINB5","LGR6","SERPINA6","FABP7","DSCR8","GJA1","CRYM","FOXC1","TSPAN8","CYP4F8","TRH","TRIM43","MYT1","WT1","ZIC1","JAKMIP1","PPP2R2C","ABHD7","MOGAT2","FLJ21511","HLA-DRB6","ATP6V0A4","SORCS1","CLEC3A","ATP1A2","CYP4Z1","NLRP2","NELL1","C2orf54","SPDEF","PRR15","TNN","ATP6V1C2","ART3","BMPR1B","BCL11A","PLAC8","SLC39A6"
"A0SH",0.0576369894563147,-0.0615244198455308,-0.877252084333006,0.0719666644277409,0.0138409371129362,-1.52326202156943,0.143921907232126,0.305776760597906,0.18667460855484,-0.255345037105381,0.396690798994132,-0.559802483725427,-1.05819835667933,-0.0434178000704313,1.48325023751819,-0.420389200791932,-0.744540515190115,0.321543424094749,0.836711217614082,-1.88859360360199,0.822514166031354,0.706292340031135,0.791474649527502,-0.926456772427181,-0.448460210808325,1.84734729332616,0.278440822767809,-1.8153156541284,1.68915157569005,1.40933738884339,-0.325330681498884,-0.140063567366517,-0.591018361118506,-2.22664779961967,0.452085754300155,-0.251435468913009,-0.714030081353943,0.382670108300631,-0.200237902770576,-0.070083566521468,1.22391154991072,1.56164265277933,0.63759977367744,-0.834925470918662,-0.17551210610103,0.839679724101541,1.14601858868786,1.31409051612065,0.624343078356067,-0.626731441186858,-0.311001006527458,0.971098215204624,1.10663155857514,0.144053825177267,0.616701008304107,-0.118230089280284,-0.639958507878841,0.375615672731573,-0.922740495769402,-0.438025289714575,-0.742776906297851,0.172624289231949,0.568289944211451,-0.0992063928812073,-0.478588294236655,1.83800016619716,0.847733773190734,-0.841539004264654,0.265434559909138,-0.11249271683197,-0.948942785803551,-0.761294799666627,-0.081570303958564,0.0311828560723498,0.110157262267946,-0.240677454670197,-0.0123782835665791,0.12192053357935,-0.636431290094312,0.883429217170164,1.02740107636838,0.769958621041877,-1.59380637726,0.606560257173587,1.17605919711513,-0.465361227544672,-1.48640259572111,0.189202212819234,-1.0952926952321,-0.43330728320599,1.71296029573561,-0.231065786207356,1.11109913262102,-0.206375261715655,0.454554806749325,0.40571483297407,-0.43405716970698,-0.505248417139236,-0.426003120617788,-0.965873431169289,1.00604729990085,-0.384323398945126,-0.432646282593169,0.840502976732451,-1.98091852911202,-0.812527637986905,-1.62802038976993,0.12412504469468,0.314418444170001,-1.98804350903677,-0.905175656646006,-1.27424044598171,-1.05281934955792,0.775367256792674,0.339902592663221,-0.524353944990914,-1.22627028411212,-0.764998378340382,0.0228057138340942,0.0552561174517579,-0.0567774901511121,0.4653396278473,1.0478532959702,-0.131127713831192,-0.835313464874961,0.294225122353575,-0.670248137881702,1.39581967940596,-1.0753935433789,2.23322491895359,-0.629641395859094,0.942086848926876,-1.30810173671318,-0.162519952113497,0.165393492773665,2.32981213443445,0.602283858331625,2.0277644830048,0.109487090888886,0.153753674084721,-1.21269049564168,-0.388026977618881,1.32514270032669,0.242110479587164,-0.537581011682897,2.84460957008641,-1.39446002061891,-0.0152000577942021,1.85110942381513,-0.466463835824116,-0.0750745796865761,1.02209614082045,-0.836394909847697,0.0344455325230388,-0.748126284789867,-0.198144851737236,0.125095029585425,0.369972124276328,2.42766279932573,-1.93621104369312,-1.61203010066555,0.754967945457631,-0.427473264990379,-0.918476089467907,-0.982619955766674,-0.132944936433781,-0.99550206055933,1.28166974113237,-0.912832541012661,-1.77219541671254,1.41976031739667,1.23590409037811,-0.572853189528183,-1.2768858593201,0.302778625481057,1.08111778145253,2.74065964020212,-0.0263107938154674,-0.509804171629733,-0.628495050079123,-0.597190992241431,2.11241770983348,1.73412360244279,0.97700630499371,-0.760697288973928,-1.55165612473489,0.037849297685109,1.00928034772215,-0.156817851843028,2.80216514759806,-0.115902125542495,0.0694531690344857,-0.175600286545643,-0.00867470489282404,0.281086236106205,-0.521884892541744,1.72777461043063,0.915985437321364,-0.00758691092807541,-2.12447629294234,0.30480677570716,-1.64274652402034,-0.443404296835981,0.457094403554185,0.861666283439623,-1.32997048697726,0.767577749037321,-0.236885695551828,-0.619456907228046,0.702941483135833,2.05174956393959,-0.308899490171436,-1.06874473785507,1.1912262335886,-0.242793785340914,-0.337058680632442,1.9818520999907,1.04825610424119,-2.00979162845262,-0.433028633001012,0.580017943345009,1.81586687459924,-0.139446304254224,-0.688898654639176,0.0708640561482972,0.942880472928395,-0.0270162373723731,-0.934569373331597,0.461767967118686,0.997287807254749,-0.358751070007293,0.302073181924151,0.814577926016165,-1.61567512752408,0.72780836851676,-0.583963925549448,-0.629699947674318,-0.19802774810679,-0.832897320692558,-0.84915215113078,-0.211048825280156,-0.304696457459392,0.601445791386021,0.178562007650425,0.728337451184439,-0.458130431086388,-0.222482654450484,0.999991772408369,0.236937461984374,0.704246553716108,2.07405921642674,-0.500074694092889,-0.760266262960658,-0.367334201764165,-1.24026134617623,0.109487090888886,-1.2275048103367,-0.00267843465912534,0.845617442520017,0.0696295299237122,-0.553277130824049,-0.112586540825038,1.8122514763701,-0.799476932184149,-0.252475998159445,-0.270261641116152,-1.19205627160219,-0.33097422995413,0.519261617006503,-0.150997942498555,-0.610241698044187,-0.717733660027698,0.0522579823349085,0.759964602171194,0.308598534825529,-1.94317729881757,-0.166253159416642,1.50697077711914,-0.943316873437228,-0.468094821327682,-0.379561654936013,-0.266117160219331,-0.868375488056461,0.15418470009799,0.567496320209932,1.31015202474244,0.666493330881185,-0.37180177581005,-1.66831885295817,-1.49592608373933,-0.456102280860284,-1.79300600164126,2.95842089545268,0.122831966654872,0.731864668968968,0.525933702167717,0.265566477854279,0.673224673301179,-0.580083985986467,-0.705123856448008,0.543026599551543,-2.33075998152204,-0.0993242019552106,1.03614575469979,-0.203553487488032,0.33522902909872,1.9424058126192,0.451803576877392,-0.288677245169176,-0.30822367524392,0.338491705549409,-0.665178115038221,-0.655066992537091,-0.470798786481302,-1.0507030188872,0.28478981477996,1.72230742286462,-0.0724291663481796,0.710808589682446,0.823748692255939,-0.108847689973438,-0.883761212032576,2.02564815233408,0.33302451798339,0.134971239382106,-1.13756075683122,0.406126106567746,-1.74997394467001,-2.5705811622406,-0.251558921535468,1.40053698047099,0.603562122056738,-0.338734109080093,-0.270394264504851,0.135235780715945,0.390385544482509,-0.876325836942789,-0.980599565419696,-1.40086756444629,0.728690172962892,0.548155174210248,-1.26536384970516,-0.0116728400096734,-0.257578471406544,-0.402576750980062,-0.221953571782805,0.230647021787446,1.16487509496395,-1.36859352171785,-0.477147778493453,0.0615754808345194,0.255778448502212,1.48480785689183,-0.231065786207356,0.547302998393506,2.33048794936197,-0.651627955197175,-1.60588709817201,-2.26706407188191,-1.02578322523951,0.203928347069641,-1.57617028833736,-0.479911000905853,-1.81628563901915,4.43861783873014,1.71304847618023,-1.03062750614478,-1.22591756233366,-1.34446735207167,0.708232309812626,-0.591900165564638,0.251281245826938,-0.863084661379668,-0.808471337534698,-0.177225628500754,0.0159276391542633,1.46649595304167,1.16177396508779,0.653089903299976,0.379671973183781,-0.0241062827001369,-0.94753189868974,1.15235347182887,-0.781840843261506,-1.29002474556747,1.69957027158199,0.80915518139423,1.33060988789271,0.741829059210261,0.85090826919681,-0.63828307943119,-2.3877831005574,0.761713396748763,-1.86751847733943,-1.07836204986636,-0.455308656858765,0.841561142067809,0.420896683762238,-0.309252211949889,0.104578614619936,-0.422946433685715,-0.243411048453206,-1.06745730336371,0.640465990849147,0.256572072503731,0.72260572228458,0.927316271732384,0.0980941774448585,-1.69591933212211,1.46887682504623,2.56204979691628,0.358376043087911,-2.10952088953594,1.59091856039092,-0.7364279142857,0.698797002239012,0.0678659210314479,0.441221923523806,-0.440141620385292,-0.448518762623548,-0.873901227437704,-0.525941192993952,-1.77919130046637,-0.391142921809734,0.776628589872421,0.249517636934674,1.28502059802767,-0.624174208293075,-0.54998482574397,0.0513465492593863,0.265472653861211,1.07640330216173,0.773574019271019,0.0549915761179182,-0.240941996004036,-1.08588701628788,-0.533701072119915,0.0693353599604825,0.400306197223274,-0.168148686254048,0.958576592069547,-0.443316116391368,-0.409454825659893,-0.888539181243498,-0.408132118990695,0.111867962893443,-0.611828946047225,-0.314793471089383,-1.95225988461273,0.251575415790168,-0.214311501730845,1.512702506019,-0.21034338172325,-1.08800334695859,-0.0551281631150665,0.360272275368874,0.882888141962018,1.0076049192745,-0.371360873586983,-1.27247683708944,1.54859194697658,0.792944088456537,-0.0590257387669707,-0.900178999932443,-1.58251928034951,-0.306239967961901,-0.201084435038862,-0.338028665523188,-0.840392658484682,0.339285329550928,0.558866629178305,1.74758558183922,0.441927367080712,1.52513594870946,0.380024694962234,1.4152631147214,0.304101332150255,-0.428413621251734,-0.538110094350576,-0.08555182739374,-0.249495499131518,-1.42542617099284,1.00634076442052,-1.03315511040917,1.33757614301715,-1.09532232386149,1.10746892007719,0.464501560901696,0.515587666962138,-1.40510022578772,-1.09029603851854,0.723575707175325,1.41076591204612,-1.19399624138368,0.383375551857536,1.32761175277586,0.698267919571332,-0.166826685028406,1.88843938051591,1.09358085277238,0.764385616942322,-0.201613517706542,0.971186395649237,-0.0876258314510428,0.897996626620268,0.202517459955829,-1.02698247928625,-0.0933159391810445,-1.18782361026075,-1.40016212088938,-0.294467525884259,-1.81302296256846,-0.581961171291393,2.41531753707988,-0.151174303387782,-0.0465041156318939,-0.718835562863584,-1.06348918335612,-0.779900873480015,-0.367216392690162,-1.64742008758484,-0.674860327856752,1.31932279098222,1.84152738398168,0.399248031887915,-0.485319636656649,-0.529877568041486,-0.251053118505166,-0.35711937906017,2.78352944515529,2.47930691123969,-0.90943794661683,1.79345140557856,0.230470660898219,0.116365165568717,-0.815702133992981,-0.838629049592417,0.0351072385794164,0.200401129285112,-0.269336099169492,2.08093729110657,0.549772050842676,-0.748567187012933,-0.40195948786777,-2.48284161985045,2.5148732590482,-0.553541672157889,-1.43755062940538,-1.50562593264679,-1.82378097681127,-0.98937387238049,-0.155877495581672,0.462972864713881,1.01933291840805,-0.123926546002298,-0.98289225697964,-0.240001639742681,0.292108791682857,-0.225334057307497,1.19104987269938,0.250663982714646,0.128622247369954,0.533314052660065,0.283687911944074,-0.463303448689178,-0.271276068950983,1.47795941084139,0.814754286905391,0.393251761654217,-0.774962768581675,-0.500633405389959,-1.21927440035828,0.65214954703862,0.854523667425952,0.802620657726613,-0.72628716315518,-0.205963988121979,0.980445342333625,-0.0550576187593759,-0.00457396149653103,0.00931410580827211,-0.503190638283742,-0.540843688133585,0.511898902603078,0.0824156943926286,0.172977011010402,1.41508675383217,0.554798336185629,-1.15219871063702,-2.18320446905474,-0.570207776189786,0.374998409619281,1.23572772948889,-0.464038520875474,0.61092554190372,0.120862368243991,0.753592330521664,-1.02407252461401,0.493848012868974,0.645976915915695,1.25173283290796,-0.442169770611396,-2.65408804328932,0.398674506276151,-0.358339796413617,-1.4276744196087,-0.0263989742600806,0.475670848738184,0.975066335212219,-0.307018777648725,1.29101686826137,-0.446049710174378,0.902890288574523,0.379201442331325,0.107327022717641,-1.1628981730646,0.283026205887696,-0.471798400001437,-0.74357053029937,-1.03897501975365,0.62992807499609,0.301438282722936,-1.2662160255219,-2.10680493184185,1.84020467731249,0.502419152085379,-0.256814476034415,2.03076261812165,-0.670439313085624,-0.354283495961409,-0.87707572344378,-0.431059034590131,-1.62012859269883,1.06523048710745,0.0260683902847832,0.237877818245729,0.0486425841057667,-0.293056638770447,0.967482816975482,-0.410248449661412,-0.343054950866141,0.193905405013124,0.333289059317229,-0.712472461980295,-0.128847014811715
