"","hsa-let-7a-1","hsa-let-7a-2","hsa-let-7a-3","hsa-let-7b","hsa-let-7c","hsa-let-7d","hsa-let-7e","hsa-let-7f-1","hsa-let-7f-2","hsa-let-7g","hsa-let-7i","hsa-mir-1-2","hsa-mir-100","hsa-mir-101-1","hsa-mir-101-2","hsa-mir-103-1","hsa-mir-103-2","hsa-mir-105-1","hsa-mir-105-2","hsa-mir-106a","hsa-mir-106b","hsa-mir-107","hsa-mir-10a","hsa-mir-10b","hsa-mir-1180","hsa-mir-1224","hsa-mir-1226","hsa-mir-1227","hsa-mir-1228","hsa-mir-1229","hsa-mir-1245","hsa-mir-1247","hsa-mir-1248","hsa-mir-1249","hsa-mir-1254","hsa-mir-1255a","hsa-mir-1258","hsa-mir-125a","hsa-mir-125b-1","hsa-mir-125b-2","hsa-mir-126","hsa-mir-1262","hsa-mir-1266","hsa-mir-1269","hsa-mir-127","hsa-mir-1270-1","hsa-mir-1270-2","hsa-mir-1271","hsa-mir-1274b","hsa-mir-1277","hsa-mir-128-1","hsa-mir-128-2","hsa-mir-1284","hsa-mir-1287","hsa-mir-1288","hsa-mir-129-1","hsa-mir-129-2","hsa-mir-1291","hsa-mir-1292","hsa-mir-1295","hsa-mir-1296","hsa-mir-1301","hsa-mir-1306","hsa-mir-1307","hsa-mir-130a","hsa-mir-130b","hsa-mir-132","hsa-mir-133a-1","hsa-mir-133b","hsa-mir-134","hsa-mir-135a-1","hsa-mir-135b","hsa-mir-136","hsa-mir-139","hsa-mir-140","hsa-mir-141","hsa-mir-142","hsa-mir-143","hsa-mir-144","hsa-mir-145","hsa-mir-1468","hsa-mir-146a","hsa-mir-146b","hsa-mir-147b","hsa-mir-148a","hsa-mir-148b","hsa-mir-149","hsa-mir-150","hsa-mir-151","hsa-mir-152","hsa-mir-153-1","hsa-mir-153-2","hsa-mir-154","hsa-mir-155","hsa-mir-15a","hsa-mir-15b","hsa-mir-16-1","hsa-mir-16-2","hsa-mir-17","hsa-mir-181a-1","hsa-mir-181a-2","hsa-mir-181b-1","hsa-mir-181b-2","hsa-mir-181c","hsa-mir-181d","hsa-mir-182","hsa-mir-183","hsa-mir-184","hsa-mir-185","hsa-mir-186","hsa-mir-187","hsa-mir-188","hsa-mir-18a","hsa-mir-18b","hsa-mir-190","hsa-mir-190b","hsa-mir-191","hsa-mir-192","hsa-mir-193a","hsa-mir-193b","hsa-mir-194-1","hsa-mir-194-2","hsa-mir-195","hsa-mir-196a-1","hsa-mir-196a-2","hsa-mir-196b","hsa-mir-197","hsa-mir-1976","hsa-mir-199a-1","hsa-mir-199a-2","hsa-mir-199b","hsa-mir-19a","hsa-mir-19b-1","hsa-mir-19b-2","hsa-mir-200a","hsa-mir-200b","hsa-mir-200c","hsa-mir-202","hsa-mir-203","hsa-mir-204","hsa-mir-205","hsa-mir-20a","hsa-mir-20b","hsa-mir-21","hsa-mir-210","hsa-mir-2110","hsa-mir-2114","hsa-mir-2115","hsa-mir-2116","hsa-mir-212","hsa-mir-214","hsa-mir-215","hsa-mir-217","hsa-mir-218-1","hsa-mir-218-2","hsa-mir-219-1","hsa-mir-219-2","hsa-mir-22","hsa-mir-221","hsa-mir-222","hsa-mir-223","hsa-mir-224","hsa-mir-2277","hsa-mir-2355","hsa-mir-23a","hsa-mir-23b","hsa-mir-23c","hsa-mir-24-1","hsa-mir-24-2","hsa-mir-25","hsa-mir-26a-1","hsa-mir-26a-2","hsa-mir-26b","hsa-mir-27a","hsa-mir-27b","hsa-mir-28","hsa-mir-296","hsa-mir-299","hsa-mir-29a","hsa-mir-29b-1","hsa-mir-29b-2","hsa-mir-29c","hsa-mir-301a","hsa-mir-301b","hsa-mir-3065","hsa-mir-3074","hsa-mir-30a","hsa-mir-30b","hsa-mir-30c-1","hsa-mir-30c-2","hsa-mir-30d","hsa-mir-30e","hsa-mir-31","hsa-mir-3117","hsa-mir-3127","hsa-mir-3129","hsa-mir-3130-1","hsa-mir-3136","hsa-mir-3150b","hsa-mir-3158-2","hsa-mir-3170","hsa-mir-3173","hsa-mir-3174","hsa-mir-3187","hsa-mir-3190","hsa-mir-3191","hsa-mir-3199-1","hsa-mir-3199-2","hsa-mir-32","hsa-mir-3200","hsa-mir-320a","hsa-mir-320b-2","hsa-mir-320c-1","hsa-mir-320c-2","hsa-mir-320d-1","hsa-mir-320d-2","hsa-mir-320e","hsa-mir-323","hsa-mir-323b","hsa-mir-324","hsa-mir-326","hsa-mir-328","hsa-mir-329-1","hsa-mir-330","hsa-mir-331","hsa-mir-335","hsa-mir-337","hsa-mir-338","hsa-mir-339","hsa-mir-33a","hsa-mir-33b","hsa-mir-340","hsa-mir-342","hsa-mir-345","hsa-mir-34a","hsa-mir-34b","hsa-mir-34c","hsa-mir-3605","hsa-mir-3607","hsa-mir-361","hsa-mir-3610","hsa-mir-3613","hsa-mir-3614","hsa-mir-3615","hsa-mir-3619","hsa-mir-362","hsa-mir-3620","hsa-mir-363","hsa-mir-3647","hsa-mir-3648","hsa-mir-365-1","hsa-mir-365-2","hsa-mir-3651","hsa-mir-3652","hsa-mir-3653","hsa-mir-3662","hsa-mir-3664","hsa-mir-3676","hsa-mir-3677","hsa-mir-3678","hsa-mir-3682","hsa-mir-3687","hsa-mir-369","hsa-mir-3690","hsa-mir-370","hsa-mir-372","hsa-mir-374a","hsa-mir-374b","hsa-mir-374c","hsa-mir-375","hsa-mir-376a-1","hsa-mir-376a-2","hsa-mir-376b","hsa-mir-376c","hsa-mir-377","hsa-mir-378","hsa-mir-378c","hsa-mir-379","hsa-mir-380","hsa-mir-381","hsa-mir-382","hsa-mir-3909","hsa-mir-3912","hsa-mir-3913-1","hsa-mir-3917","hsa-mir-3922","hsa-mir-3926-1","hsa-mir-3928","hsa-mir-3934","hsa-mir-3940","hsa-mir-409","hsa-mir-410","hsa-mir-411","hsa-mir-412","hsa-mir-421","hsa-mir-423","hsa-mir-424","hsa-mir-425","hsa-mir-429","hsa-mir-431","hsa-mir-432","hsa-mir-4326","hsa-mir-433","hsa-mir-449a","hsa-mir-450a-1","hsa-mir-450a-2","hsa-mir-450b","hsa-mir-451","hsa-mir-452","hsa-mir-454","hsa-mir-455","hsa-mir-483","hsa-mir-484","hsa-mir-485","hsa-mir-486","hsa-mir-487a","hsa-mir-487b","hsa-mir-489","hsa-mir-491","hsa-mir-493","hsa-mir-494","hsa-mir-495","hsa-mir-496","hsa-mir-497","hsa-mir-500a","hsa-mir-500b","hsa-mir-501","hsa-mir-502","hsa-mir-503","hsa-mir-504","hsa-mir-505","hsa-mir-508","hsa-mir-509-1","hsa-mir-509-2","hsa-mir-509-3","hsa-mir-511-1","hsa-mir-511-2","hsa-mir-514-1","hsa-mir-514-2","hsa-mir-514-3","hsa-mir-519a-1","hsa-mir-526b","hsa-mir-532","hsa-mir-539","hsa-mir-541","hsa-mir-542","hsa-mir-543","hsa-mir-545","hsa-mir-548b","hsa-mir-548e","hsa-mir-548o","hsa-mir-548v","hsa-mir-550a-1","hsa-mir-550a-2","hsa-mir-551b","hsa-mir-556","hsa-mir-570","hsa-mir-574","hsa-mir-576","hsa-mir-577","hsa-mir-579","hsa-mir-581","hsa-mir-582","hsa-mir-584","hsa-mir-585","hsa-mir-589","hsa-mir-590","hsa-mir-592","hsa-mir-598","hsa-mir-615","hsa-mir-616","hsa-mir-618","hsa-mir-624","hsa-mir-625","hsa-mir-627","hsa-mir-628","hsa-mir-629","hsa-mir-639","hsa-mir-642a","hsa-mir-643","hsa-mir-651","hsa-mir-652","hsa-mir-653","hsa-mir-654","hsa-mir-655","hsa-mir-656","hsa-mir-659","hsa-mir-660","hsa-mir-664","hsa-mir-671","hsa-mir-675","hsa-mir-676","hsa-mir-7-1","hsa-mir-708","hsa-mir-744","hsa-mir-758","hsa-mir-760","hsa-mir-766","hsa-mir-769","hsa-mir-874","hsa-mir-877","hsa-mir-885","hsa-mir-887","hsa-mir-889","hsa-mir-891a","hsa-mir-9-1","hsa-mir-9-2","hsa-mir-92a-1","hsa-mir-92a-2","hsa-mir-92b","hsa-mir-93","hsa-mir-934","hsa-mir-935","hsa-mir-937","hsa-mir-939","hsa-mir-940","hsa-mir-942","hsa-mir-944","hsa-mir-95","hsa-mir-96","hsa-mir-98","hsa-mir-99a","hsa-mir-99b"
"A0SH",2.10218149581056,2.34838484166522,2.10199503510986,2.86792995746907,2.17425969085241,1.30157780734515,1.4671846891667,-0.0644060299167372,1.84099804871419,0.861480496186145,1.30663800153473,-0.336985165920337,2.24684392943789,2.09457105350197,-1.05711774728338,2.10492995361605,-0.336985165920337,-1.05711774728338,-1.05711774728338,-0.279295570628233,0.904590889343139,1.38952233436507,3.08040131173491,3.04738966191337,-0.279295570628233,-1.05711774728338,-0.761774833143215,-0.761774833143215,-0.880152100711198,-1.05711774728338,-0.128738386016862,0.49008001943902,-1.05711774728338,-0.601252079305993,-1.05711774728338,-1.05711774728338,-0.541601900285746,1.40516970663244,1.42187940311557,0.374599408465636,1.39164810683031,-0.672695837363386,-0.369685322596697,-1.05711774728338,1.7568069041231,-0.880152100711198,-1.05711774728338,-0.306993458054799,-0.880152100711198,-0.761774833143215,0.256330030233244,0.250197786584176,-1.05711774728338,0.167155674562467,-0.761774833143215,-1.05711774728338,-1.05711774728338,-0.880152100711198,-1.05711774728338,-0.601252079305993,-0.761774833143215,-0.490397707293705,-0.207012817623303,1.35866295330192,0.197001601463238,-0.128738386016862,0.36119268029628,-0.880152100711198,-1.05711774728338,1.69780568158939,-0.672695837363386,-0.185802814482291,0.463617657081213,0.0263653104514599,1.1162818681948,1.10826262268612,1.28311029007953,2.79552348689493,-0.279295570628233,1.30764161498471,-0.40563198674993,0.285524851263568,0.953026135474316,-0.672695837363386,2.68329858274712,1.07618682511336,-0.0644060299167372,0.442420035066413,1.7014295154552,1.44797157133617,-1.05711774728338,-0.601252079305993,-0.0499616266162906,0.681383250117808,0.327834909802796,0.400010600559417,1.22043548914839,-0.601252079305993,0.608710290526136,1.62227984966489,1.51619651970397,0.963539761299919,-0.601252079305993,0.456688669940023,-0.00979205423510242,2.5990760366457,2.28635120525213,-0.0499616266162906,0.467033092109173,0.827927970247381,0.387527729494732,-1.05711774728338,-0.761774833143215,-0.880152100711198,-0.541601900285746,-0.079450252652555,1.0458421117575,0.891134617798346,1.11797742787039,0.438763321009474,0.39589723816458,0.370185390869793,0.342508666428026,0.671852018133717,-0.672695837363386,1.30259551534674,0.825408148817909,-0.253565500220416,2.07174605000202,2.28918821914013,2.40061514929829,-0.279295570628233,-0.761774833143215,0.237612870516916,0.535022301557388,0.438763321009474,1.94503198611808,-0.880152100711198,1.8783326523049,-0.880152100711198,1.34415687005926,0.243959969697876,0.0695667585199383,3.46088000775423,1.09408842549109,-0.761774833143215,-1.05711774728338,-1.05711774728338,-0.880152100711198,-0.672695837363386,0.268291691359738,-0.880152100711198,-0.279295570628233,-0.761774833143215,0.0486095144512325,-0.880152100711198,-0.880152100711198,3.19032148933609,0.486876003282717,0.337683137489338,0.0695667585199383,-0.880152100711198,-1.05711774728338,0.268291691359738,2.20308884789454,1.89528714623351,-0.761774833143215,-0.253565500220416,1.55177798397397,1.95011598126972,-0.253565500220416,1.51032507500686,1.04926627174686,1.264780563326,1.29298386909213,2.05139702772135,-0.541601900285746,-0.336985165920337,1.61045313866143,0.442420035066413,0.551546445500554,0.993365481443705,-0.541601900285746,-1.05711774728338,0.126019476554919,-0.146779405220739,2.88492277258134,0.537829191520449,-0.761774833143215,1.32492856981049,2.15444615845523,2.39294313108008,0.108161640149167,-1.05711774728338,-0.128738386016862,-0.601252079305993,-0.490397707293705,-1.05711774728338,-1.05711774728338,-1.05711774728338,-0.672695837363386,-1.05711774728338,-1.05711774728338,-1.05711774728338,-0.761774833143215,-0.880152100711198,-1.05711774728338,-0.880152100711198,-0.306993458054799,-0.880152100711198,0.85687334675644,-0.0360710192631393,-0.761774833143215,-0.880152100711198,-0.880152100711198,-0.880152100711198,-1.05711774728338,-0.00979205423510242,0.0592396435700988,-0.0360710192631393,-0.165765994498856,0.442420035066413,-0.880152100711198,-0.128738386016862,0.126019476554919,0.342508666428026,0.502620071100655,0.337683137489338,-0.445541643873185,-0.445541643873185,-0.672695837363386,-0.0360710192631393,0.835383966939788,-0.369685322596697,0.262360224340279,-0.672695837363386,-0.40563198674993,-0.253565500220416,0.47041662757505,1.00663960575098,-0.880152100711198,-0.336985165920337,-1.05711774728338,-0.601252079305993,-1.05711774728338,-0.541601900285746,-0.761774833143215,0.285524851263568,-0.40563198674993,-1.05711774728338,0.0988914385007056,0.167155674562467,-1.05711774728338,-0.672695837363386,-0.336985165920337,-1.05711774728338,-0.761774833143215,-0.541601900285746,-0.880152100711198,-1.05711774728338,-1.05711774728338,-1.05711774728338,0.0263653104514599,-0.761774833143215,0.279871051423402,-1.05711774728338,1.14355476139421,0.332792481961936,-0.207012817623303,2.13495364700691,-0.761774833143215,-0.880152100711198,-1.05711774728338,-0.369685322596697,-0.541601900285746,0.189767426128747,-0.672695837363386,1.72297413585258,-0.880152100711198,0.39589723816458,0.567349759256153,-1.05711774728338,-1.05711774728338,-1.05711774728338,-0.880152100711198,-0.761774833143215,-0.541601900285746,-0.880152100711198,-0.880152100711198,-0.761774833143215,0.537829191520449,-0.00979205423510242,-0.253565500220416,-0.0226933472373784,-0.541601900285746,0.641654833905085,0.438763321009474,0.174850788549839,-0.22954205417105,0.126019476554919,-0.00979205423510242,-0.601252079305993,-0.601252079305993,-0.761774833143215,-0.761774833143215,-0.672695837363386,0.204094165561473,0.0026656435174,-0.253565500220416,-0.601252079305993,0.760505179413445,-0.490397707293705,0.174850788549839,-0.279295570628233,-0.146779405220739,-0.672695837363386,-0.207012817623303,-1.05711774728338,-0.672695837363386,0.174850788549839,-0.601252079305993,-0.185802814482291,-0.672695837363386,0.134628827369247,0.737079158836339,-1.05711774728338,0.224575076492066,-0.541601900285746,-0.279295570628233,-0.761774833143215,-0.079450252652555,0.167155674562467,-0.490397707293705,-0.672695837363386,-0.880152100711198,-0.880152100711198,-0.880152100711198,-0.880152100711198,-0.880152100711198,-1.05711774728338,-1.05711774728338,-1.05711774728338,1.00045348827286,0.427566387576213,-0.601252079305993,0.920494510648747,-0.672695837363386,-0.880152100711198,-1.05711774728338,-0.880152100711198,-1.05711774728338,-1.05711774728338,-1.05711774728338,-0.880152100711198,-0.601252079305993,-0.880152100711198,-0.880152100711198,0.606403719313688,-0.279295570628233,-0.490397707293705,-1.05711774728338,-0.880152100711198,0.767988957234951,0.347270765603157,-1.05711774728338,0.312541714617225,-0.369685322596697,-0.761774833143215,-0.490397707293705,-0.146779405220739,-0.541601900285746,-1.05711774728338,-1.05711774728338,1.02604479581717,-0.761774833143215,0.408099819005961,0.55689116622356,-1.05711774728338,-0.761774833143215,-1.05711774728338,-0.880152100711198,0.0988914385007056,0.0796076875781342,0.312541714617225,-0.601252079305993,-0.761774833143215,-1.05711774728338,-0.306993458054799,0.327834909802796,-0.336985165920337,0.0147092027032932,-0.880152100711198,-0.22954205417105,0.718883238417168,0.0376580862414008,0.291091792574339,-0.601252079305993,-0.306993458054799,-0.0644060299167372,0.197001601463238,-0.761774833143215,-0.880152100711198,-0.761774833143215,0.211050567255024,-0.761774833143215,0.41990480459225,0.391736649094289,0.285524851263568,2.00291352691891,0.532193502102015,1.49271919144697,-0.761774833143215,-0.761774833143215,-0.672695837363386,-0.880152100711198,-0.880152100711198,-0.761774833143215,-0.490397707293705,-0.761774833143215,-0.146779405220739,0.347270765603157,1.70412380254019,2.80602577009009
"A0SJ",1.98637435417579,2.23206420850808,1.98669554334654,2.74147355715206,1.6852159661204,0.970847944431273,1.55784921928874,0.0898018520365653,1.72212088604871,1.04322761059294,1.42930836267049,0.140837309637463,1.8498840275218,2.14580214674018,-0.820894608897668,2.31855803094066,-0.447430611835658,-1.16208221404223,-1.16208221404223,0.0499386017510426,1.23423020180752,1.64633863265486,2.25203626972679,2.86657101819836,-0.137271554504667,-0.820894608897668,-0.708690092848933,-0.820894608897668,-0.985435483344288,-0.649660775661097,-0.86778939819603,0.800961476010338,-0.599020341337491,-1.16208221404223,-0.985435483344288,-0.985435483344288,-0.985435483344288,1.43805558220857,1.03262741520622,-0.0315342192722607,1.91005401292487,-0.820894608897668,0.227498406099932,-1.16208221404223,1.19843260155315,-0.86778939819603,-0.985435483344288,-0.576161394990832,-0.820894608897668,-1.06294371025336,0.389615645996923,0.352182939034448,-0.921788566669588,0.155397491059136,-0.86778939819603,-0.985435483344288,-0.86778939819603,-1.06294371025336,-0.779450093589226,-0.86778939819603,-0.677956900629347,-0.157251080502439,-0.554678385850974,1.23283722178677,0.358700646346272,0.374492648294965,0.40836401621799,-0.432315324059531,-0.599020341337491,0.997719766594107,-0.554678385850974,-0.377541069651187,-0.0315342192722607,0.497428800701473,1.13904288426095,1.52652302990175,1.55446341290535,2.82984959473899,0.592080493795983,1.4588073429174,-0.150466243723843,0.279483637349551,0.967928865829593,-0.779450093589226,2.43665656046159,1.0728246692073,0.680195957640221,1.15726462795243,1.82224463713448,0.980031779100622,-1.06294371025336,-0.0462849578716611,-0.341353822227869,0.698111586503349,0.444415291918216,0.601201266445924,1.38056293032685,-0.463214156287928,0.958122988555092,1.24097833101877,0.972877191579705,0.670889345514401,-0.86778939819603,0.645780897848568,0.366683953957783,2.64179234205024,2.34875444343354,0.250085455820905,0.592080493795983,0.958424127762498,-0.623443526288206,-0.708690092848933,-0.623443526288206,-1.06294371025336,-0.447430611835658,-0.250669220218691,1.49966315959056,0.586152659864637,1.23644772694786,0.419430494582369,0.0421871042174983,0.013649493919393,0.436712594855911,0.00937991883264748,-1.06294371025336,1.20663679735503,0.780749793563654,-0.576161394990832,1.49913393310823,1.71798463173372,1.83165403712292,0.0649543042453917,-0.649660775661097,0.402699430764281,1.36750012155651,1.33579037255002,2.3668068390058,-0.985435483344288,2.38497735596031,-0.921788566669588,1.10076160093775,0.609295420125677,-0.390467160875547,3.29825893626456,1.20482986536046,-0.241880043848781,-0.985435483344288,-1.16208221404223,-0.985435483344288,-0.599020341337491,-0.0363837383851065,-0.390467160875547,0.128745938172139,-0.921788566669588,0.0932144434399766,-0.649660775661097,-1.16208221404223,2.81915659757699,0.289422721006703,0.0898018520365653,0.481763039661686,-0.200913493856123,-0.921788566669588,0.29909260711392,2.0402136986234,1.74207900923404,-0.742319940853685,-0.21674062931483,1.62785221036931,2.078662193258,-0.554678385850974,1.82009560168938,1.14498277539865,1.33221589191492,1.40568088771332,1.60644957600269,-0.576161394990832,-0.86778939819603,1.71600660361307,0.834857879255832,0.909115957683,1.45687504456552,-0.0462849578716611,-0.497042631709589,0.0793639056724706,-0.432315324059531,2.62011775452185,0.781738648605974,-1.16208221404223,1.30874414663677,2.05798867413563,2.28158983810186,-0.708690092848933,-1.06294371025336,0.256592035688133,-1.16208221404223,-0.534414914616707,-1.06294371025336,-0.820894608897668,-1.06294371025336,-0.742319940853685,-1.06294371025336,-1.06294371025336,-1.16208221404223,-0.985435483344288,-1.06294371025336,-0.921788566669588,-1.06294371025336,-0.0723103408339398,-0.497042631709589,1.26344821731679,0.431483564307212,-0.985435483344288,-0.985435483344288,-0.677956900629347,-0.820894608897668,-0.779450093589226,-0.708690092848933,-0.515239982370824,0.227498406099932,0.950818391312714,0.468953118050775,-1.16208221404223,0.161059275857929,0.161059275857929,0.72917144789745,-0.0315342192722607,0.864641032928947,-0.0173687943758611,-0.193255469169009,-0.106272437198496,0.152532565787566,0.709776017086493,0.140837309637463,0.347215367622621,-0.985435483344288,-0.432315324059531,-0.377541069651187,0.48404352965044,1.03360417926976,-1.06294371025336,-0.35301342677584,-0.985435483344288,-0.623443526288206,-0.985435483344288,-0.365066684874824,-0.985435483344288,-0.341353822227869,-0.365066684874824,-0.677956900629347,0.234425810195744,0.262982166684969,-1.06294371025336,-0.985435483344288,-0.463214156287928,-1.16208221404223,-0.921788566669588,-0.479727897723048,-0.208739380913046,-1.16208221404223,-0.985435483344288,-1.06294371025336,-0.432315324059531,-1.06294371025336,-0.497042631709589,-0.985435483344288,1.09444263483891,0.43929866736316,-0.390467160875547,1.40326445276007,-1.06294371025336,-0.985435483344288,-1.06294371025336,-0.779450093589226,-1.06294371025336,0.470136835935294,-0.921788566669588,1.08209819739512,-1.16208221404223,0.158239610602278,-0.0513404824099499,-1.16208221404223,-1.06294371025336,-0.26892453754332,-0.985435483344288,-0.985435483344288,-0.86778939819603,-0.86778939819603,-0.86778939819603,-0.985435483344288,0.046083894823189,-0.497042631709589,-0.623443526288206,-0.534414914616707,-0.26892453754332,0.951125752273921,0.456894960417892,1.16897113648873,0.694977593472656,-0.447430611835658,-0.390467160875547,-0.432315324059531,-0.86778939819603,-1.16208221404223,-0.921788566669588,-0.820894608897668,-0.185758279821477,1.02869341350856,0.163856856194147,-0.377541069651187,0.474832845039221,-0.463214156287928,0.330139142615155,-0.921788566669588,0.71218386954027,-1.06294371025336,-0.742319940853685,-1.06294371025336,-0.86778939819603,-0.432315324059531,-1.16208221404223,-0.497042631709589,-0.677956900629347,0.113032111468317,0.863071848513517,-0.554678385850974,0.357082342496712,-0.26892453754332,-0.100382969814884,-0.86778939819603,0.241221359936107,-0.390467160875547,-0.985435483344288,-0.921788566669588,-0.779450093589226,-0.708690092848933,-0.677956900629347,-1.16208221404223,-1.06294371025336,-1.16208221404223,-1.06294371025336,-1.06294371025336,1.2601019197696,-0.432315324059531,-1.06294371025336,0.647942042300436,-1.06294371025336,-0.708690092848933,-0.742319940853685,-1.06294371025336,-0.86778939819603,-0.677956900629347,-0.497042631709589,-0.250669220218691,-0.497042631709589,-0.86778939819603,-1.06294371025336,0.377568925337976,-0.150466243723843,-0.742319940853685,-0.921788566669588,-1.06294371025336,0.273384608717545,0.273384608717545,-0.985435483344288,0.594591173050146,-0.137271554504667,-0.820894608897668,0.279483637349551,-0.86778939819603,-0.623443526288206,-0.985435483344288,-0.921788566669588,1.21743621316351,-0.820894608897668,0.377568925337976,0.790998637067005,-0.985435483344288,-0.200913493856123,-1.16208221404223,-0.820894608897668,0.315864623828568,-0.0945890769601033,-0.171220229610998,-0.921788566669588,-1.06294371025336,-0.86778939819603,-0.0945890769601033,0.122543151122612,-0.298186727654292,0.479467886321889,-0.649660775661097,-0.26892453754332,0.809285223645935,-0.288163813289835,-0.308499123832913,-0.365066684874824,-0.403878860568735,0.319487110962611,-0.0315342192722607,-0.677956900629347,-1.16208221404223,-0.403878860568735,-0.185758279821477,-0.86778939819603,0.392564868038772,0.371389635169951,0.152532565787566,2.03894603690413,0.158239610602278,1.71593446845635,-0.820894608897668,-0.403878860568735,0.0537521478463342,-0.820894608897668,-0.390467160875547,-0.377541069651187,-0.779450093589226,0.200882004342843,0.128745938172139,0.536780283428079,1.31378614655303,2.83386673999365
