"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"16579",1000001,-0.0289813411383474,515.6,63,"Bayesian",NA,"Bayesian (Pooled)"
"16860",1000001,-0.0198348403282287,515.2,64,"Bayesian",NA,"Bayesian (Pooled)"
"17141",1000001,-0.0313483711140499,518,65,"Bayesian",NA,"Bayesian (Pooled)"
"17422",1000001,-0.0198348403282287,510,66,"Bayesian",NA,"Bayesian (Pooled)"
"17703",1000001,-0.0245977814786178,522.4,67,"Bayesian",NA,"Bayesian (Pooled)"
"17984",1000001,-0.0299812912665886,556.8,68,"Bayesian",NA,"Bayesian (Pooled)"
"18265",1000001,-0.0135854661145529,496.8,69,"Bayesian",NA,"Bayesian (Pooled)"
"18546",1000001,-0.0128549996445795,508,6,"Bayesian",NA,"Bayesian (Pooled)"
"18827",1000001,-0.0284869717941134,541.6,70,"Bayesian",NA,"Bayesian (Pooled)"
"19108",1000001,-0.024730481474723,572.8,71,"Bayesian",NA,"Bayesian (Pooled)"
"19389",1000001,-0.021435398913994,530,72,"Bayesian",NA,"Bayesian (Pooled)"
"19670",1000001,-0.021435398913994,533.2,73,"Bayesian",NA,"Bayesian (Pooled)"
"19951",1000001,-0.0252241340723285,497.6,74,"Bayesian",NA,"Bayesian (Pooled)"
"20232",1000001,-0.0177729620451996,556.4,75,"Bayesian",NA,"Bayesian (Pooled)"
"20513",1000001,-0.0323721715926907,511.2,76,"Bayesian",NA,"Bayesian (Pooled)"
"20794",1000001,-0.00467826940241625,570.4,77,"Bayesian",NA,"Bayesian (Pooled)"
"21075",1000001,-0.0174380539416138,511.2,78,"Bayesian",NA,"Bayesian (Pooled)"
"21356",1000001,-0.0142936088106087,519.6,79,"Bayesian",NA,"Bayesian (Pooled)"
"21637",1000001,-0.027794024490284,510.4,7,"Bayesian",NA,"Bayesian (Pooled)"
"21918",1000001,-0.0403533254267853,510,80,"Bayesian",NA,"Bayesian (Pooled)"
"22199",1000001,-0.0198978690223956,561.2,81,"Bayesian",NA,"Bayesian (Pooled)"
"22480",1000001,-0.0206609750189028,541.2,82,"Bayesian",NA,"Bayesian (Pooled)"
"22761",1000001,-0.0222271106755944,561.2,83,"Bayesian",NA,"Bayesian (Pooled)"
"23042",1000001,-0.0218190972522291,505.2,84,"Bayesian",NA,"Bayesian (Pooled)"
"23323",1000001,-0.00774725751612282,499.2,85,"Bayesian",NA,"Bayesian (Pooled)"
"23604",1000001,-0.0254117470810198,510,86,"Bayesian",NA,"Bayesian (Pooled)"
"23885",1000001,-0.0202514121575102,530.8,87,"Bayesian",NA,"Bayesian (Pooled)"
"24166",1000001,-0.038259085231666,522.8,88,"Bayesian",NA,"Bayesian (Pooled)"
"24447",1000001,-0.0322149011276904,500,89,"Bayesian",NA,"Bayesian (Pooled)"
"24728",1000001,-0.0194110780585156,502.8,8,"Bayesian",NA,"Bayesian (Pooled)"
"25009",1000001,-0.0121461173918424,555.2,90,"Bayesian",NA,"Bayesian (Pooled)"
"25290",1000001,-0.0293203135989102,530,91,"Bayesian",NA,"Bayesian (Pooled)"
"25571",1000001,-0.0271417331850905,531.2,92,"Bayesian",NA,"Bayesian (Pooled)"
"25852",1000001,-0.0187295971404082,552.4,93,"Bayesian",NA,"Bayesian (Pooled)"
"26133",1000001,-0.021435398913994,534.4,94,"Bayesian",NA,"Bayesian (Pooled)"
"26414",1000001,-0.0279694776934484,520.4,95,"Bayesian",NA,"Bayesian (Pooled)"
"26695",1000001,-0.0374890459454842,544.4,96,"Bayesian",NA,"Bayesian (Pooled)"
"26976",1000001,-0.020823775058286,511.2,97,"Bayesian",NA,"Bayesian (Pooled)"
"27257",1000001,-0.0228121218362986,532.8,98,"Bayesian",NA,"Bayesian (Pooled)"
"27538",1000001,-0.0359118594818112,517.2,99,"Bayesian",NA,"Bayesian (Pooled)"
"27819",1000001,-0.014714765768275,568,9,"Bayesian",NA,"Bayesian (Pooled)"
"1",1,0.0267107724174176,510,100,"Consensus",1,"Consensus (1, 1)"
"2",10,0.0267107724174176,510,100,"Consensus",1,"Consensus (10, 1)"
"3",100,0.0267107724174176,510,100,"Consensus",1,"Consensus (100, 1)"
"4",1000,0.0267107724174176,510,100,"Consensus",1,"Consensus (1000, 1)"
"5",10000,0.0267107724174176,510,100,"Consensus",1,"Consensus (10000, 1)"
"6",1,-0.0254117470810198,506.4,100,"Consensus",10,"Consensus (1, 10)"
"7",10,-0.0254117470810198,506.4,100,"Consensus",10,"Consensus (10, 10)"
"8",100,-0.0254117470810198,506.4,100,"Consensus",10,"Consensus (100, 10)"
"9",1000,-0.0254117470810198,506.4,100,"Consensus",10,"Consensus (1000, 10)"
"10",10000,-0.0254117470810198,506.4,100,"Consensus",10,"Consensus (10000, 10)"
"11",1,-0.000289245625159916,503.333333333333,100,"Consensus",30,"Consensus (1, 30)"
"12",10,-0.000289245625159916,503.333333333333,100,"Consensus",30,"Consensus (10, 30)"
"13",100,-0.000289245625159916,503.333333333333,100,"Consensus",30,"Consensus (100, 30)"
"14",1000,-0.000289245625159916,503.333333333333,100,"Consensus",30,"Consensus (1000, 30)"
