gene_name,IPC001,IPC002,IPC003,IPC007,IPC008,IPC010,IPC011,IPC014,IPC015,IPC019,IPC021,IPC022,IPC023,IPC025,IPC030,IPC031,IPC032,IPC033,IPC034,IPC035,IPC036,IPC037,IPC039,IPC040,IPC042,IPC044,IPC046,IPC047,IPC048,IPC049,IPC050,IPC052,IPC056,IPC058,IPC059,IPC065,IPC067,IPC068,IPC069,IPC073,IPC074,IPC075,IPC076,IPC080,IPC082,IPC083,IPC084,IPC085,IPC090,IPC091,IPC092,IPC095,IPC096,IPC097,IPC099,IPC101,IPC102,IPC103,IPC104,IPC106,IPC108,IPC113,IPC116,IPC117,IPC120,IPC121,IPC124,IPC126,IPC127,IPC128,IPC129,IPC130,IPC131,IPC132,IPC133,IPC134,IPC135,IPC136,IPC137,IPC139,IPC140,IPC141,IPC142,IPC143,IPC144,IPC145,IPC146,IPC147,IPC148,IPC149,IPC151,IPC152,IPC153,IPC154,IPC155,IPC156,IPC157,IPC161,IPC165,IPC167,IPC168,IPC171,IPC172,IPC174,IPC175,IPC176,IPC177,IPC178,IPC180,IPC181,IPC184,IPC185,IPC186,IPC188,IPC189,IPC190,IPC191,IPC193,IPC194,IPC196,IPC197,IPC199,IPC200,IPC203,IPC204,IPC205,IPC206,IPC207,IPC209,IPC210,IPC212,IPC213,IPC214,IPC215,IPC216,IPC217,IPC220,IPC221,IPC223,IPC224,IPC225,IPC226,IPC227,IPC229,IPC230,IPC231,IPC232,IPC233,IPC309,IPC275,IPC238,IPC387,IPC350,IPC262,IPC283,IPC279,IPC381,IPC307,IPC331,IPC337,IPC293,IPC306,IPC414,IPC393,IPC415,IPC424,IPC301,IPC239,IPC272,IPC297,IPC398,IPC390,IPC326,IPC395,IPC391,IPC392,IPC403,IPC282,IPC288,IPC401,IPC409,IPC255,IPC259,IPC269,IPC352,IPC313,IPC235,IPC263,IPC329,IPC375,IPC268,IPC418,IPC241,IPC411,IPC244,IPC250,IPC410,IPC254,IPC348,IPC322,IPC253,IPC314,IPC246,IPC325,IPC332,IPC335,IPC377,IPC341,IPC342,IPC404,IPC373,IPC289,IPC376,IPC378,IPC380,IPC317,IPC383,IPC385,IPC257,IPC261,IPC358,IPC371,IPC408,IPC372,IPC429,IPC276,IPC281,IPC430,IPC360,IPC344,IPC292,IPC285,IPC298,IPC367,IPC300,IPC304,IPC417,IPC419,IPC305,IPC421,IPC312,IPC423,IPC315,IPC319,IPC426,IPC407,IPC334,IPC321,IPC323,IPC379,IPC413,IPC339,IPC324,IPC338,IPC284,IPC327,IPC353,IPC361,IPC366,IPC389,IPC369,IPC370,IPC061,IPC026,IPC024,IPC100,IPC105
ABCA7,6.68043006677191,6.4827343504362,6.48961115433443,7.19257928760481,6.83526820477159,5.95543886778249,6.65799267437757,7.17888733197148,6.09368157475221,5.91649000197492,6.13907661132013,5.81933344380031,6.57490847425891,5.3422987553654,6.80000156369131,6.69571362027664,6.14664949794494,6.30401190109857,6.59896995054798,6.42113129158492,6.91304469273539,7.26638268252314,5.87523209156427,6.00334513074427,6.30286583157785,5.52994401576537,6.63197203548297,6.80469490647454,7.1110552947248,5.91514708512785,7.13618245459206,5.8239136474628,5.98389731333993,6.5477597814212,6.4731082275388,7.1605714133721,6.16946988720868,7.53214957101761,6.73243977000889,7.19781555177051,7.35092658846905,7.07454181666117,6.93996062333886,5.28108656523193,6.84672139132402,6.27770097192621,5.76644301544761,6.960579116538,7.13109151307431,7.20701427219684,7.47094925393933,6.23333363018369,5.53392111083969,6.74010089533978,6.14668186883738,6.7467657546293,6.00756249359584,6.13660850839541,6.16764597696073,5.6864693144979,5.78599018234819,6.33464800479529,6.93109948326426,6.47871541867442,7.0462406027057,6.85479000506784,6.84178893809649,6.80400398334796,7.22885806266111,5.87819630486888,5.49236591215068,6.87840292284695,6.49513947398171,7.03981749854995,6.85706209301385,6.51900545521225,6.4944711194048,6.63799416649614,7.0401590904947,6.86891888465737,5.47454518366228,6.9569484944107,6.55992007557471,6.63381263440298,6.35849966890682,6.52334397908385,6.26588392992689,6.59059532917287,7.16782465752923,5.91849064992719,6.45242649915561,6.43669737084506,7.10646523097563,5.71298578752763,6.62320188826503,6.70403429625411,7.05156157630898,6.97754429282578,6.25821326008281,6.51625178843962,7.32437786119499,7.04542421771115,6.72855114479476,5.55917016253437,6.36755682768634,6.76737337987859,5.45007114796231,6.35833095529467,6.40144045324901,6.29389527329712,5.37454791190493,6.22862279032835,6.51734843304274,5.18030957505792,5.97036323447738,6.28576633279247,7.04052995126011,7.09559127792531,7.13522953775055,6.39285177322113,6.814009728916,6.41874222689068,6.22773841338391,6.50358635938778,6.99605772690959,6.58732347181429,5.8963824452106,6.91310996469279,6.03320461114846,6.20463155973707,5.60467943458443,7.19022466570673,5.87424243680914,6.72935066278365,5.95748678970503,6.62831042017634,6.36436811364159,6.76673951873141,7.21797070493141,5.86668307436012,6.57318569293753,6.44738405217246,6.78521489857676,6.03500979298949,6.012592844003,6.9998192208084,6.3917066341166,6.16590170500211,6.2679682941759,6.22260486016679,6.51397008022727,6.55000712633254,7.37480054350916,5.77553872299536,5.91464560567626,6.11084282582536,5.50142520506202,5.92380458732907,6.66886472605814,6.19333607968488,6.65898781720755,5.90434436723404,6.44842403946126,6.77279122938212,6.73719819914981,6.64528714643148,6.18681450786617,5.91588508285304,6.69629129187258,6.64232659875836,6.15506997479628,7.07350465065236,5.67418737815619,5.59739844791313,6.2698275092766,6.69986446839,6.75080443540518,6.63475805538623,5.9487245501659,6.82230761118773,6.41938540111269,6.15004173640331,6.44146765831799,5.19384482954834,6.99171070559856,6.56233257547793,6.13713212200674,7.16700245381518,6.5329499467577,6.23691935533362,6.2542521692559,6.06814682242218,6.72333949379057,6.53912547632737,5.88436311742049,6.01652650576759,6.99475750694287,5.98350341187748,5.52397603676511,6.44968388210272,6.52889138488856,6.38733359826951,6.33206735725509,6.23313777294283,6.11881136595879,6.76749122421392,6.18227067499804,6.2217292804494,6.11183490361801,6.87976906801347,6.79124089818297,6.12678228531406,6.26475872589762,5.42627291522937,6.13747464700851,6.60665488430189,6.00457852873131,6.18340954191516,6.76384297900361,6.2838386661592,5.92642270014851,5.69719687415242,6.18747523006462,6.53337751749545,6.53781233740655,6.04262062589126,5.80555151236278,5.83634767221817,6.83441005295448,8.07216304072932,7.03551280952567,6.51177016604637,6.95978675024664,6.87027171146765,6.28392240175352,6.26402593536627,6.28611518675637,8.61220838425928,7.2139825562077,5.45896194922241,6.72084678327848,5.86028261284025,6.91696315155816,6.31310314341343,6.58513802534527,6.74782579415117,6.89869702377348,6.54170778103143,7.44866331143386,6.53928434153023,6.77497721009934,6.76089749287614,6.32962740800783,6.29535302969996,7.05627281065909,6.44267787790306,6.89265711733131,6.64036595157829,6.63359906100078,6.55519412165865,6.58698521363997,6.28566311619371,6.40574843341269,6.16183166102018,7.20511837562432,6.67067041981714,6.91349619648827
ADAMTSL5,7.15739221511435,5.46367327403796,5.31627291174698,6.42755868672783,6.87918221015725,5.82428672919983,6.88501600633313,6.70112762339919,5.33242375470599,6.74786812983721,5.32094103878346,5.62151368332968,7.08889725651981,6.57409930410871,5.47379997291388,6.08120450386978,6.65412508296785,6.87642938176509,5.81796124489205,6.30388962522993,6.86475734253427,6.351337187151,5.81292770737052,6.68862285079087,6.52055074587321,5.01067869470617,5.24939760848053,5.24615461900396,5.98416961287259,6.53739194544923,6.38056096207171,6.69051465164576,6.10257395920784,6.67726245967546,5.27090296830962,6.30683652211381,6.57631617096485,5.57893370767304,5.88616324906527,6.82151658316291,6.41745829718115,6.06923972649596,6.83327662578215,6.13672587238191,5.44096809445829,7.05347219464741,5.52805853062065,6.41929049630737,5.5524241865979,6.94854540935788,6.61034404699707,6.17808127879743,6.09182026226092,6.15629736094067,5.84077416127205,6.10779315766471,6.00849511163194,6.56350919607821,6.04156536579266,6.37242114820982,5.56666229754948,6.51733732940039,6.51379602174732,5.23240312522721,6.22022809653121,6.76128823069491,6.07643378505992,5.45724438666522,5.95863413145873,5.81445501478477,6.35806328832348,6.83087215541583,7.08695516370694,6.19579392109554,6.01544094185967,5.36298273645581,6.30196331136544,5.70840665454643,6.98063161799798,6.29795668557162,5.15887862074057,6.67398848966087,6.84780801263496,6.19793969569061,5.44255792576502,5.12026710514906,6.57896164009645,5.47561239444008,5.16584790100514,5.44928893178823,6.23058164050267,5.88633919735,6.55368622072154,6.1683803152494,5.82798549978901,6.21046990477786,6.88838947803832,5.80023535199221,6.85769120196396,4.30929134408975,5.42933672987388,6.50570602588453,6.16528405484823,5.35337486253516,5.57806044311619,6.16222383849982,6.12786100130894,5.97379056995167,5.82012284731023,5.86963438100299,5.20998312341851,5.64098329267405,6.20321504898866,6.29287960100612,6.198861563363,6.39079122926995,6.53964707402767,6.10098408901914,5.95138505252146,5.78063241345986,6.2026246353064,7.09488922774891,6.24370659299693,5.3755748865846,6.64027428504959,6.36272521425437,5.68322088081281,6.48202919944553,6.15960591758073,5.75058634110341,5.28454079551578,6.28108186350193,6.41076823201317,5.41212612692403,5.65016279174906,6.02645785306698,5.44688803336451,6.19093638106133,5.35172518662415,6.58612856404392,6.08026079541823,6.24040528559598,5.26939318032288,5.44911217915146,6.36582669567983,6.61875485792146,6.8598856862596,5.43250641964041,5.49789401906086,5.69064937252407,6.30382083265092,5.21677919613263,6.17548538149926,5.94991088811141,5.6973722613007,5.6523120970696,5.64291188639104,5.42192275948582,6.31738234865359,6.10629693540366,6.0339160207903,6.16343315785777,5.82337928720541,6.33832682039252,5.2258402063025,5.5961526522442,5.66827991091584,5.7439374852131,6.63649417650643,6.03420498226547,6.61590459693374,7.36720721250666,6.81706349560668,5.84870698979484,5.14503274911577,6.99613753513289,7.595164909447,6.94034698535163,5.3432929650063,5.69675287816457,5.70470170979602,6.25176260304823,6.15662386576392,6.67217824792597,5.22996971039824,6.13431379453299,5.77653618494154,7.12914798363091,6.30882863666466,7.19886168785036,4.99324727931177,7.04923509171583,6.22541999418902,5.89559954635596,5.68995451790782,6.73622728025536,7.67852978309501,6.67361910964038,7.04138191677697,5.93413558722746,6.72154876214079,5.9619259739617,6.20865283696566,5.48120637252143,6.45149960216428,5.50696191835501,5.67307067767548,5.87197834224291,5.3076759647696,5.52300706558867,4.98605926004736,6.23420497467575,6.46125339650377,6.12027160931375,5.76582099652939,5.6274489081425,6.29476206624638,5.70257997733496,6.1614516143384,6.03997855797512,6.49133223558217,4.59126079566869,6.14329128928727,6.29433351259956,5.54012676863938,5.85091384894573,6.43579982006284,6.1056907883417,4.44199473117256,5.95819761963085,5.25609295700439,6.06126141039293,8.25856692531681,5.11472820030456,6.88294237247838,6.26777867461438,6.08329273213321,6.44494245552211,6.65561607175444,6.35345693845035,5.88669646066512,5.66101393894012,5.05197306668557,6.3679431142948,6.3995903714557,5.38629656076247,6.36868319574569,5.02071985352798,5.94544978231965,4.81192908804752,6.74155552001078,6.14538383733673,5.62505065959409,6.29619622166428,5.73393832583745,5.87353879861245,5.67367567861831,5.92517014791264,6.5996372150689,6.86181475603127,5.48483879207881,6.27040985995453,5.65829469172652,6.42779175869434,6.47828625857223,5.70793792184444,6.71514916407079
ADCY7,6.13417209191299,5.65463781627916,5.75553804431937,6.98351352748836,6.91724980123365,6.91426361448015,7.55090427830607,7.43776730259655,6.56920978636586,6.85591907772387,6.25725433283422,6.55595620285279,6.94043412264011,6.77859804489299,7.05516751600825,6.90638135056396,7.05529671878788,7.76745944688853,7.07820343179688,7.41190231155037,7.12393402785041,7.83489868539635,7.89558786499554,7.29278837999203,6.77576262403046,6.6906902845805,7.29739293708571,7.5804955569481,7.53529067105129,7.40114204267049,7.75907911816934,7.73072874540876,7.21695021615233,7.40146771543678,6.56311085696677,7.10099825451309,7.33758767570665,7.12880441498719,6.48157908953248,7.5585367675331,7.24433564702556,6.99049665036699,7.01305547773175,7.51906082558848,7.13932680338597,7.24744578587961,6.32236388328102,7.7087514240671,7.21879477846953,7.71166022259875,8.15977847393916,6.91066000335731,6.34570186496963,6.86952376214612,7.4463271911545,6.91954903174279,7.58972334121595,8.09788881940515,7.19282830237797,7.75070860752032,7.3840877799331,7.37941588018246,7.64259439430872,7.26893046133612,6.56858317964402,6.77697837491722,6.89030578861869,7.54280702485613,7.302748620362,6.22062626894969,7.31899235162674,7.96508750261321,7.10170404443593,6.81684036076292,6.4758329963807,6.07198667453477,7.02099212477971,7.20981935235271,6.19165457649344,7.28646207062977,6.61927302081241,6.16200672986617,6.06378553174319,5.97664357444006,7.49602895105649,6.20384649569375,6.73826545092476,5.60709768071839,7.25164234641037,6.17363083428988,6.36162307782986,6.12307578374128,6.67928427968434,7.79162771932629,6.95552890022436,5.61630349496721,6.52538366468133,6.15105721378324,6.70190938479231,6.12153675328344,5.90713882088994,7.45954851966669,7.87015803837042,6.12824065500047,6.75398624162937,6.45846883829677,6.6233757057275,7.53891921931651,6.81477844238836,7.98160475199369,6.55382109398295,6.55695303434872,5.81135523926593,5.77199752200916,6.54640638230302,6.37218933386023,6.65907406196501,7.34384389201466,8.10298933169163,7.1826189857534,6.20810420511599,5.70321718210995,5.85152807120094,6.82183871935255,7.4034937712014,7.05246367422504,6.57543750044444,7.41092439463967,6.8392497811909,7.26776602648559,6.31965310754191,7.4195890166201,7.25214550889867,7.29192509476512,6.33196519305404,6.42561910006029,6.90504031908097,6.78468293929438,6.84669672483087,6.51015484385238,7.26795375334578,7.11887464819596,7.19694612550492,6.56807384519719,7.6580514895231,7.7066416147681,7.8747182472173,6.28534553606987,6.76212149122186,6.82273794318641,6.24827191842054,6.99740693907816,6.63997300396127,6.42388298917116,6.48650565965996,7.02373122469695,6.74209539057738,6.21839704119952,6.72840823380358,6.86936158418194,7.44793162776,6.41964672768717,6.63683453417121,7.18507276835987,6.80516778889851,7.54302522204729,7.47528215784267,6.52518862686065,7.24715821916855,7.20609968590728,6.67746437891487,6.13042158094137,7.42989375386825,8.00152576765735,6.40171050722823,6.33440129839835,7.78005147956336,6.26299728689638,7.1326183814214,6.8457668515489,7.33364470463533,7.20202111276747,7.24426610468178,6.77590690510102,6.88749228617349,6.33817663785574,6.29284855646367,7.56814766305419,7.80799215724299,6.61317393169762,7.62377818210523,6.86099019305925,6.86108636389266,8.25231921110519,6.58365322770863,6.14256800812027,7.37483493469635,6.53262885513799,5.98571520117324,6.35629952220572,6.72950012437583,6.86315509297403,6.05323391697446,6.8262312093605,6.69319462311494,6.45893598804742,7.27812464473084,7.20606667379038,6.66798497665592,6.6669849578933,6.64132726755864,7.21739901317423,6.88805065286022,7.36656480290516,6.98305782814789,6.43883580144405,6.60603299515071,6.30763014355307,6.64304727729725,7.99569104954211,6.83110683487245,6.41827018734242,6.73753147068835,6.86147431808011,8.39779839845591,6.70148654545687,7.15740393787236,6.69844182601838,6.58891312130658,6.58358834353,8.14619607026966,6.71180465003842,8.50214510549047,7.59244631588983,6.84482905056874,7.13766747554869,6.27297763752738,6.69589790455464,6.16163321266443,6.64851357982477,7.12387347712219,7.16585180407234,7.00132037691939,7.36137072145226,7.68661217780979,6.78046543089156,7.29315600864545,7.1402162266925,8.87073811194704,7.59274785870481,7.57120371917527,6.51329131708262,7.23814525054053,6.98937698590871,6.96128208026913,6.74051091493116,7.37980144217676,7.65383684005962,6.10792839728831,6.96395751265985,6.64587204121791,6.03362897031308,6.26367307460085,7.05308772649312,7.11317172863251,6.83920324945316,7.73075902780626
AFF4,8.48131195133652,8.33037393537054,9.01810022525098,8.51885784063106,8.96474518109703,8.44363374540585,8.26953950565977,8.22116217208272,8.32665944843926,8.01260759283907,8.63614052455865,8.87156455465479,8.54953763111248,8.0643029311275,8.35411227653284,8.40943735306829,7.94594069884463,8.18710439888797,8.49124716384306,8.22746070661447,8.31356027370229,8.68327569777996,7.96770567025111,8.04184514155086,8.44431854333474,8.34373119962867,8.76198478660334,8.72873818332324,8.42123359461194,8.66847210395577,8.26475084419511,8.40452791537918,7.93222799302751,8.15775183054842,8.36424219741125,8.73737879704567,8.81485599857109,8.65928008432043,8.39782047902128,8.14605110792088,8.60305217679178,8.92222871311097,8.93680521459575,8.4853960627246,8.54447401432834,8.42711878160982,8.42469296653066,8.59855680524814,8.31366098293514,8.12785342122879,8.18984523873215,8.55051212762889,8.11800239911476,8.66385458089797,8.35354186323965,8.74335303855635,8.37956707585132,8.57644745044437,7.96543866391961,8.15294636597556,8.32337606276684,8.36682124323859,8.26022812428301,8.65665093234961,8.48937957381626,8.6474537493573,8.24381062204429,8.28885000921545,8.76719929803382,8.44571430113743,8.65244273438284,8.61052257175959,8.72360301153903,8.49356785500081,8.6189291216656,8.60518013326845,8.70423185251195,8.26939548978964,8.26640366059863,8.51163077867726,8.6974150201883,8.6604957161196,7.99650415837086,8.20102414983556,8.26301720566022,8.29339533742259,8.90049765878448,8.99401154776385,8.84345822874737,8.28087961366985,8.48701020641153,8.54197483573389,8.65079850650757,8.10710996884512,9.11866242640749,8.79613006856775,8.18982275503401,8.89517825085798,8.53790812439614,8.47316054101816,8.66043578089052,8.45106793621941,8.38197817690609,8.40565337845459,8.75205422514219,8.32630812193052,7.8062549724501,8.25245653456767,8.51216969985892,8.50040568804456,8.50760777798412,8.83551201140643,8.55784181321531,8.27209413591618,8.62451924997492,8.61422272663442,8.69783984014388,8.78908036373697,8.76417713731112,8.48628099536638,8.15957422702065,8.96948073488237,8.60061567633218,8.50754200669911,8.84749958253414,8.55040240515718,8.36135434849049,8.49709603812925,8.18325223549355,8.58300789678773,8.31626341946788,6.80917060012707,8.29792618633389,8.64629636526347,8.52677758046705,8.82000901842529,8.7845627501957,8.65190137839528,8.65165115052542,8.63810336332196,8.69082152626533,8.60415155983456,8.70557876593847,8.55215799586441,8.23777979332775,8.87115543635578,8.38547288680263,8.49920423607303,8.48131639737288,8.95388793763676,8.33432523123761,8.05038621645813,8.86053284511757,8.45521036609776,8.92032897464503,8.5735456717353,8.75463717539152,8.50629736982082,8.25632232372562,8.84168303388239,8.48405232722306,8.18960987715549,8.82312615771628,8.8068568248598,8.434700224248,7.78073989609807,8.03583337684722,8.92381459713335,8.55660214190077,8.05016819171555,8.6956281322547,7.89707409399025,8.08060954371798,8.51437727502106,9.050615860439,8.81139788586356,8.52243776881427,8.92125282029228,7.87711180586409,8.76653465233052,8.43682187356164,8.45147609627887,8.63307342029068,8.36796330532514,8.44801526196988,8.29341166209395,8.33680429502207,7.8303792312826,8.59773044018649,8.12305287495896,8.06597557144319,8.89348773439255,8.5195545704764,8.49945141511643,8.69950959299878,8.37829909089347,8.68033526525826,8.81976543887937,8.19028672166839,8.39257882382254,8.56037538285975,8.16908782819968,8.77232253130418,8.42551432803166,9.19753415993675,8.679817480967,8.50809926513697,8.85715535205595,8.51995565730256,8.44234577182099,8.56824664114386,8.72035915780784,8.87571488123665,8.51457596574885,8.34313156917643,8.87098832656608,8.39812346167616,8.65092059329351,8.78178757446671,8.77651348366055,8.7998591695311,8.74336691119122,8.00443779567999,8.54394654885409,8.68029788108357,8.540500679154,8.77858999784796,8.92560602538578,8.70524845916057,7.98789290908948,8.21490143293541,8.67559650487747,8.39006523454144,8.27286450406061,8.25698230377226,8.46758170525741,8.73705529387003,7.68470869451129,8.4492405832187,8.67040147038815,8.11293402784763,8.56748974481829,8.20195432790421,8.21356259042577,8.7647456841123,8.46659896590237,8.49912170979349,8.43001353774675,7.98663620160768,8.56698512447035,8.16843282796018,8.50961146706135,8.7683919980227,8.30999662777195,8.6274302310908,8.05909374489952,8.49768550060685,8.32503835766589,8.4304001954909,8.19919935949176,7.92545448087592,8.46543112677593,9.0040109447606,8.51676713879754,8.4952700666708,8.49668487364312,8.42969323222307
AMT,8.59682362593193,8.85934811573863,8.41569529560401,8.64408398222662,8.73232594724587,8.4338912442881,9.04273798174134,8.42889377885355,8.59234849818841,8.63641586107822,8.29223574834485,7.86447938226896,8.59382975962292,9.00180909614108,8.26210914769973,8.54220113669607,8.87165857028136,8.60281872331289,8.58314063534691,8.81947769622024,8.43946652508236,7.99179438958395,8.51769270416964,8.56832076090243,8.4563710477369,8.93899056872582,8.36028853800805,8.30212758388354,8.41694343089053,7.80098342917964,8.42562536631398,8.04596456017487,8.76302710411568,9.09417539211663,8.59173016934771,8.99706174739536,8.87469805343544,8.72767797092655,8.70469492515517,8.448676279661,8.97480635191193,8.28267184488821,8.45626208672863,8.3617148975056,8.37377256003048,8.54078713559527,8.53146202893106,8.07976403403555,8.52372515274102,8.56598955498541,8.39445327277469,8.40761433445708,8.97081533478972,8.62111375103072,8.43778885770203,8.24826433752427,8.33143469459448,8.32165107494119,8.37762730176057,8.57237121138951,8.22979976246607,8.1852483407043,8.49849220354052,8.37503032952821,8.91551271399089,8.04617003990834,7.66933146606001,8.52997435290845,8.18962898191179,8.80801634778047,7.4779575806893,8.36971653307952,8.31505739655814,8.00925360822196,8.66005846819985,8.80043770344508,8.31412647255787,8.70537098080963,8.39365421280437,8.5898370858004,8.91971304507757,8.41447154084085,8.83797418085288,9.46534530503033,8.33213544764746,8.70588865759002,8.06831514288046,8.61066282202512,8.77818396545031,9.2419565109492,8.22630543155956,8.5910046297687,8.65538080652323,9.17149476948263,7.99478841965876,8.27589366856973,8.66447128571079,8.78857873456537,8.07999078141511,7.9722957546906,8.69288058380322,8.46848726008575,8.87561872814118,8.99190141410902,8.39690249933982,9.014944806784,8.97431180849898,8.66207105652247,8.7990050728678,9.65269227271065,8.0144973824814,8.43704848022623,8.54495595054599,9.11884325197681,8.55065806598365,9.06552968711353,8.67661513210467,7.90136538734389,8.86259390713397,8.88689440908851,9.01015493708742,8.80105860769512,8.44999789480881,8.99961858510285,8.94764749219645,8.70457878920746,8.70660692382149,8.58658380236611,9.15904685137585,8.81750485017712,8.41731207788622,8.86630047473021,8.92634383745525,8.99350137147723,8.59408143664775,8.61698389614784,8.2537973352385,8.60691955822037,8.38457294762265,8.50640381991605,8.42972573910037,8.5247567565696,8.57891724430469,8.46543400279318,8.24671792089428,7.98884232906207,6.91420195685895,8.61682358796732,8.72247763726878,8.59029562675232,8.77381380720348,8.6409641342618,8.95561436634198,8.50427119400138,8.8191463139714,8.72953699735429,8.38028288170359,8.86271234991575,8.3774800151377,8.32764718160856,8.98714480557816,9.16232354729947,8.56453394622172,8.84219960921129,8.87817774302284,8.37454287398569,8.81936118812624,8.02211867188798,8.64579291753996,8.49019273456017,9.37562300861569,8.95091148197382,8.13227571044024,8.87401555449652,7.86237710852091,8.62022795956364,8.99555118693173,8.33932004216351,8.64473065828665,8.147325290367,8.53553531369058,8.79358976668751,8.50455033253176,9.00808639374624,8.42912947765559,8.68836121519884,8.50458526523057,8.63691369569603,8.43800624429741,8.16745714813161,8.39190915048611,9.04041886099185,8.5649102608536,8.99898157955946,8.02916813927419,8.23990950558079,8.87452563428679,8.43874368285929,8.57363258654666,8.66177544270168,8.8833386855862,8.43051663864838,8.55625692796937,8.970960846513,7.96924526819453,8.48162241053599,8.45120561488004,8.44954865557423,8.15301810038314,9.22456810252581,8.39834553674245,8.39006785417962,7.49925232659066,8.84022607526084,9.01541167463716,8.31488990343921,8.26944901890708,7.94964120533535,9.02901532622012,8.35841917280849,8.23138958433505,7.92929901065717,8.62207561777048,8.4236320026321,8.1347303789141,8.52595476750028,7.97209105591288,8.03749083452706,8.92214104856498,8.96646685917688,8.52245520095158,8.97260825717726,7.90675684572958,8.75871793536438,8.8291332684662,8.96824726657935,8.66240148695888,9.42500343093753,8.47126783941231,8.73698620211202,9.22032536394756,8.809667033344,8.6606840642111,8.73353252208749,8.19023792179285,8.59088959225956,8.55783260669228,8.61269738044077,8.50595360985851,8.48000815261923,8.71925396565511,8.56183719674443,8.05945809800299,8.80263333683143,8.33255984496159,8.70486053595767,8.44519389266488,8.71014038515732,8.46952569062663,8.49967060685299,8.42802699525502,8.73774565518842,8.38631367961696,8.78623414775926,8.51538795684877,8.48262471414111,8.77268584934688
